"SpcRecID","Scientific name","English name","Family","Global IUCN Red List Category"
"2546","Petrophassa rufipennis","Chestnut-quilled Rock-pigeon","Columbidae (Pigeons, Doves)","LC"
"2545","Petrophassa albipennis","White-quilled Rock-pigeon","Columbidae (Pigeons, Doves)","LC"
"2542","Geophaps plumifera","Spinifex Pigeon","Columbidae (Pigeons, Doves)","LC"
"2544","Geophaps scripta","Squatter Pigeon","Columbidae (Pigeons, Doves)","LC"
"2543","Geophaps smithii","Partridge Pigeon","Columbidae (Pigeons, Doves)","VU"
"2538","Phaps chalcoptera","Common Bronzewing","Columbidae (Pigeons, Doves)","LC"
"2539","Phaps elegans","Brush Bronzewing","Columbidae (Pigeons, Doves)","LC"
"2540","Phaps histrionica","Flock Bronzewing","Columbidae (Pigeons, Doves)","LC"
"2541","Ocyphaps lophotes","Crested Pigeon","Columbidae (Pigeons, Doves)","LC"
"2547","Geopelia cuneata","Diamond Dove","Columbidae (Pigeons, Doves)","LC"
"2550","Geopelia placida","Peaceful Dove","Columbidae (Pigeons, Doves)","LC"
"2551","Geopelia humeralis","Bar-shouldered Dove","Columbidae (Pigeons, Doves)","LC"
"2624","Trugon terrestris","Thick-billed Ground-pigeon","Columbidae (Pigeons, Doves)","LC"
"1016536","Otidiphaps nobilis","Green-naped Pheasant-pigeon","Columbidae (Pigeons, Doves)","LC"
"1016539","Otidiphaps cervicalis","Grey-naped Pheasant-pigeon","Columbidae (Pigeons, Doves)","LC"
"1016653","Otidiphaps insularis","Black-naped Pheasant-pigeon","Columbidae (Pigeons, Doves)","EN"
"2625","Microgoura meeki","Choiseul Pigeon","Columbidae (Pigeons, Doves)","EX"
"1016918","Goura sclaterii","Sclater's Crowned-pigeon","Columbidae (Pigeons, Doves)","NT"
"1016858","Goura scheepmakeri","Scheepmaker's Crowned-pigeon","Columbidae (Pigeons, Doves)","VU"
"2755","Goura victoria","Victoria Crowned-pigeon","Columbidae (Pigeons, Doves)","NT"
"2604","Caloenas nicobarica","Nicobar Pigeon","Columbidae (Pigeons, Doves)","NT"
"1016506","Chalcophaps indica","Grey-capped Emerald Dove","Columbidae (Pigeons, Doves)","LC"
"1016507","Chalcophaps longirostris","Brown-capped Emerald Dove","Columbidae (Pigeons, Doves)","LC"
"2535","Chalcophaps stephani","Stephan's Dove","Columbidae (Pigeons, Doves)","LC"
"2718","Ducula pacifica","Pacific Imperial-pigeon","Columbidae (Pigeons, Doves)","LC"
"2722","Ducula rubricera","Red-knobbed Imperial-pigeon","Columbidae (Pigeons, Doves)","NT"
"2729","Ducula rufigaster","Purple-tailed Imperial-pigeon","Columbidae (Pigeons, Doves)","LC"
"2730","Ducula finschii","Finsch's Imperial-pigeon","Columbidae (Pigeons, Doves)","NT"
"2731","Ducula chalconota","Shining Imperial-pigeon","Columbidae (Pigeons, Doves)","LC"
"2724","Ducula pistrinaria","Island Imperial-pigeon","Columbidae (Pigeons, Doves)","LC"
"2725","Ducula whartoni","Christmas Imperial-pigeon","Columbidae (Pigeons, Doves)","NT"
"2733","Ducula brenchleyi","Chestnut-bellied Imperial-pigeon","Columbidae (Pigeons, Doves)","VU"
"2734","Ducula bakeri","Vanuatu Imperial-pigeon","Columbidae (Pigeons, Doves)","VU"
"2735","Ducula goliath","New Caledonian Imperial-pigeon","Columbidae (Pigeons, Doves)","NT"
"1016923","Ducula pinon","Pinon's Imperial-pigeon","Columbidae (Pigeons, Doves)","LC"
"1016924","Ducula salvadorii","Louisiade Imperial-pigeon","Columbidae (Pigeons, Doves)","LC"
"2737","Ducula melanochroa","Bismarck Imperial-pigeon","Columbidae (Pigeons, Doves)","LC"
"2738","Ducula mullerii","Collared Imperial-pigeon","Columbidae (Pigeons, Doves)","LC"
"2739","Ducula zoeae","Zoe's Imperial-pigeon","Columbidae (Pigeons, Doves)","LC"
"32130","Ducula spilorrhoa","Torresian Imperial-pigeon","Columbidae (Pigeons, Doves)","LC"
"2747","Ducula subflavescens","Yellowish Imperial-pigeon","Columbidae (Pigeons, Doves)","NT"
"2666","Megaloprepia magnifica","Wompoo Fruit-dove","Columbidae (Pigeons, Doves)","LC"
"2705","Drepanoptila holosericea","Cloven-feathered Dove","Columbidae (Pigeons, Doves)","NT"
"2699","Ptilinopus nainus","Dwarf Fruit-dove","Columbidae (Pigeons, Doves)","LC"
"2657","Ptilinopus alligator","Grey-rumped Fruit-dove","Columbidae (Pigeons, Doves)","LC"
"1016548","Ptilinopus superbus","Eastern Superb Fruit-dove","Columbidae (Pigeons, Doves)","LC"
"2691","Ptilinopus rivoli","White-bibbed Fruit-dove","Columbidae (Pigeons, Doves)","LC"
"1016814","Ptilinopus solomonensis","Yellow-banded Fruit-dove","Columbidae (Pigeons, Doves)","LC"
"2669","Ptilinopus tannensis","Tanna Fruit-dove","Columbidae (Pigeons, Doves)","LC"
"2670","Ptilinopus aurantiifrons","Orange-fronted Fruit-dove","Columbidae (Pigeons, Doves)","LC"
"1016809","Ptilinopus gestroi","Eastern Ornate Fruit-dove","Columbidae (Pigeons, Doves)","LC"
"2667","Ptilinopus perlatus","Pink-spotted Fruit-dove","Columbidae (Pigeons, Doves)","LC"
"2697","Ptilinopus iozonus","Orange-bellied Fruit-dove","Columbidae (Pigeons, Doves)","LC"
"2698","Ptilinopus insolitus","Knob-billed Fruit-dove","Columbidae (Pigeons, Doves)","LC"
"2693","Ptilinopus viridis","Claret-breasted Fruit-dove","Columbidae (Pigeons, Doves)","LC"
"2694","Ptilinopus eugeniae","White-headed Fruit-dove","Columbidae (Pigeons, Doves)","NT"
"2676","Ptilinopus pulchellus","Beautiful Fruit-dove","Columbidae (Pigeons, Doves)","LC"
"2675","Ptilinopus coronulatus","Coroneted Fruit-dove","Columbidae (Pigeons, Doves)","LC"
"2677","Ptilinopus regina","Rose-crowned Fruit-dove","Columbidae (Pigeons, Doves)","LC"
"2680","Ptilinopus richardsii","Silver-capped Fruit-dove","Columbidae (Pigeons, Doves)","LC"
"2679","Ptilinopus greyi","Red-bellied Fruit-dove","Columbidae (Pigeons, Doves)","LC"
"1016741","Hemiphaga novaeseelandiae","New Zealand Pigeon","Columbidae (Pigeons, Doves)","NT"
"31804","Hemiphaga chathamensis","Chatham Pigeon","Columbidae (Pigeons, Doves)","VU"
"2751","Gymnophaps albertisii","Papuan Mountain-pigeon","Columbidae (Pigeons, Doves)","LC"
"2753","Gymnophaps solomonensis","Pale Mountain-pigeon","Columbidae (Pigeons, Doves)","LC"
"2748","Lopholaimus antarcticus","Topknot Pigeon","Columbidae (Pigeons, Doves)","LC"
"32422","Rigidipenna inexpectata","Solomons Frogmouth","Podargidae (Frogmouths)","NT"
"32643","Podargus ocellatus","Marbled Frogmouth","Podargidae (Frogmouths)","LC"
"2334","Podargus papuensis","Papuan Frogmouth","Podargidae (Frogmouths)","LC"
"2333","Podargus strigoides","Tawny Frogmouth","Podargidae (Frogmouths)","LC"
"2355","Eurostopodus argus","Spotted Nightjar","Caprimulgidae (Nightjars)","LC"
"1016538","Eurostopodus mystacalis","White-throated Nightjar","Caprimulgidae (Nightjars)","LC"
"1016541","Eurostopodus nigripennis","Solomons Nightjar","Caprimulgidae (Nightjars)","VU"
"1016688","Eurostopodus exul","New Caledonian Nightjar","Caprimulgidae (Nightjars)","CR(PE)"
"2359","Eurostopodus archboldi","Archbold's Nightjar","Caprimulgidae (Nightjars)","LC"
"2358","Eurostopodus papuensis","Papuan Nightjar","Caprimulgidae (Nightjars)","LC"
"1016585","Caprimulgus macrurus","Large-tailed Nightjar","Caprimulgidae (Nightjars)","LC"
"2328","Aegotheles savesi","New Caledonian Owlet-nightjar","Aegothelidae (Owlet-nightjars)","CR"
"2326","Aegotheles insignis","Feline Owlet-nightjar","Aegothelidae (Owlet-nightjars)","LC"
"30031","Aegotheles tatei","Spangled Owlet-nightjar","Aegothelidae (Owlet-nightjars)","DD"
"2327","Aegotheles cristatus","Australian Owlet-nightjar","Aegothelidae (Owlet-nightjars)","LC"
"1016954","Aegotheles affinis","Allied Owlet-nightjar","Aegothelidae (Owlet-nightjars)","DD"
"1016953","Aegotheles bennettii","Barred Owlet-nightjar","Aegothelidae (Owlet-nightjars)","LC"
"2330","Aegotheles wallacii","Wallace's Owlet-nightjar","Aegothelidae (Owlet-nightjars)","LC"
"2331","Aegotheles archboldi","Archbold's Owlet-nightjar","Aegothelidae (Owlet-nightjars)","LC"
"2332","Aegotheles albertisi","Mountain Owlet-nightjar","Aegothelidae (Owlet-nightjars)","LC"
"1795","Hemiprocne mystacea","Moustached Treeswift","Hemiprocnidae (Treeswifts)","LC"
"1740","Mearnsia novaeguineae","Papuan Spinetail","Apodidae (Swifts)","LC"
"1750","Hirundapus caudacutus","White-throated Needletail","Apodidae (Swifts)","LC"
"1707","Collocalia esculenta","Glossy Swiftlet","Apodidae (Swifts)","LC"
"1722","Aerodramus papuensis","Papuan Swiftlet","Apodidae (Swifts)","DD"
"30039","Aerodramus nuditarsus","Bare-legged Swiftlet","Apodidae (Swifts)","LC"
"1723","Aerodramus orientalis","Mayr's Swiftlet","Apodidae (Swifts)","DD"
"1715","Aerodramus hirundinaceus","Mountain Swiftlet","Apodidae (Swifts)","LC"
"1717","Aerodramus terraereginae","Australian Swiftlet","Apodidae (Swifts)","LC"
"1016956","Aerodramus vanikorensis","Uniform Swiftlet","Apodidae (Swifts)","LC"
"1716","Aerodramus spodiopygius","White-rumped Swiftlet","Apodidae (Swifts)","LC"
"1785","Apus pacificus","Pacific Swift","Apodidae (Swifts)","LC"
"1271","Centropus milo","Buff-headed Coucal","Cuculidae (Cuckoos)","LC"
"1275","Centropus ateralbus","Pied Coucal","Cuculidae (Cuckoos)","LC"
"1274","Centropus menbeki","Ivory-billed Coucal","Cuculidae (Cuckoos)","LC"
"1273","Centropus violaceus","Violaceous Coucal","Cuculidae (Cuckoos)","NT"
"1278","Centropus bernsteini","Black-billed Coucal","Cuculidae (Cuckoos)","LC"
"1276","Centropus phasianinus","Pheasant Coucal","Cuculidae (Cuckoos)","LC"
"1240","Microdynamis parva","Dwarf Koel","Cuculidae (Cuckoos)","LC"
"1016981","Eudynamys orientalis","Eastern Koel","Cuculidae (Cuckoos)","LC"
"1244","Urodynamis taitensis","Long-tailed Koel","Cuculidae (Cuckoos)","LC"
"1245","Scythrops novaehollandiae","Channel-billed Cuckoo","Cuculidae (Cuckoos)","LC"
"1222","Chalcites megarhynchus","Long-billed Cuckoo","Cuculidae (Cuckoos)","LC"
"1228","Chalcites basalis","Horsfield's Bronze-cuckoo","Cuculidae (Cuckoos)","LC"
"1233","Chalcites osculans","Black-eared Cuckoo","Cuculidae (Cuckoos)","LC"
"1229","Chalcites ruficollis","Rufous-throated Bronze-cuckoo","Cuculidae (Cuckoos)","LC"
"1227","Chalcites lucidus","Shining Bronze-cuckoo","Cuculidae (Cuckoos)","LC"
"1230","Chalcites meyerii","White-eared Bronze-cuckoo","Cuculidae (Cuckoos)","LC"
"1016982","Chalcites minutillus","Little Bronze-cuckoo","Cuculidae (Cuckoos)","LC"
"1219","Cacomantis castaneiventris","Chestnut-breasted Cuckoo","Cuculidae (Cuckoos)","LC"
"1221","Cacomantis flabelliformis","Fan-tailed Cuckoo","Cuculidae (Cuckoos)","LC"
"1016983","Cacomantis variolosus","Brush Cuckoo","Cuculidae (Cuckoos)","LC"
"1210","Heteroscenes pallidus","Pallid Cuckoo","Cuculidae (Cuckoos)","LC"
"1238","Caliechthrus leucolophus","White-crowned Cuckoo","Cuculidae (Cuckoos)","LC"
"1016984","Cuculus saturatus","Oriental Cuckoo","Cuculidae (Cuckoos)","LC"
"2825","Rallicula rubra","Chestnut Forest-rail","Rallidae (Rails, Gallinules, Coots)","LC"
"2827","Rallicula forbesi","Forbes's Forest-rail","Rallidae (Rails, Gallinules, Coots)","LC"
"2828","Rallicula mayri","Mayr's Forest-rail","Rallidae (Rails, Gallinules, Coots)","LC"
"2829","Rallina tricolor","Red-necked Crake","Rallidae (Rails, Gallinules, Coots)","LC"
"2874","Lewinia pectoralis","Lewin's Rail","Rallidae (Rails, Gallinules, Coots)","LC"
"2875","Lewinia muelleri","Auckland Rail","Rallidae (Rails, Gallinules, Coots)","VU"
"2849","Gallirallus lafresnayanus","New Caledonian Rail","Rallidae (Rails, Gallinules, Coots)","CR"
"2848","Gallirallus australis","Weka","Rallidae (Rails, Gallinules, Coots)","VU"
"32103","Diaphorapteryx hawkinsi","Hawkins's Rail","Rallidae (Rails, Gallinules, Coots)","EX"
"2923","Eulabeornis castaneoventris","Chestnut Rail","Rallidae (Rails, Gallinules, Coots)","LC"
"30118","Cabalus modestus","Chatham Rail","Rallidae (Rails, Gallinules, Coots)","EX"
"2854","Hypotaenidia insignis","New Britain Rail","Rallidae (Rails, Gallinules, Coots)","NT"
"1016696","Hypotaenidia tertia","Bougainville Rail","Rallidae (Rails, Gallinules, Coots)","NT"
"1016699","Hypotaenidia immaculata","Santa Isabel Rail","Rallidae (Rails, Gallinules, Coots)","NT"
"1016693","Hypotaenidia woodfordi","Guadalcanal Rail","Rallidae (Rails, Gallinules, Coots)","NT"
"2856","Hypotaenidia rovianae","Roviana Rail","Rallidae (Rails, Gallinules, Coots)","NT"
"2860","Hypotaenidia dieffenbachii","Dieffenbach's Rail","Rallidae (Rails, Gallinules, Coots)","EX"
"2850","Hypotaenidia sylvestris","Lord Howe Woodhen","Rallidae (Rails, Gallinules, Coots)","EN"
"2855","Hypotaenidia philippensis","Buff-banded Rail","Rallidae (Rails, Gallinules, Coots)","LC"
"2891","Gymnocrex plumbeiventris","Bare-eyed Rail","Rallidae (Rails, Gallinules, Coots)","LC"
"2904","Porzana fluminea","Australian Crake","Rallidae (Rails, Gallinules, Coots)","LC"
"2901","Zapornia pusilla","Baillon's Crake","Rallidae (Rails, Gallinules, Coots)","LC"
"2911","Zapornia tabuensis","Spotless Crake","Rallidae (Rails, Gallinules, Coots)","LC"
"2895","Amaurornis moluccana","Pale-vented Bush-hen","Rallidae (Rails, Gallinules, Coots)","LC"
"2896","Amaurornis phoenicurus","White-breasted Waterhen","Rallidae (Rails, Gallinules, Coots)","LC"
"2915","Amaurornis cinerea","White-browed Crake","Rallidae (Rails, Gallinules, Coots)","LC"
"2925","Megacrex inepta","New Guinea Flightless Rail","Rallidae (Rails, Gallinules, Coots)","LC"
"2927","Porphyrio porphyrio","Purple Swamphen","Rallidae (Rails, Gallinules, Coots)","LC"
"2928","Porphyrio albus","White Swamphen","Rallidae (Rails, Gallinules, Coots)","EX"
"30089","Porphyrio kukwiedei","New Caledonia Gallinule","Rallidae (Rails, Gallinules, Coots)","EX"
"30109","Porphyrio mantelli","North Island Takahe","Rallidae (Rails, Gallinules, Coots)","EX"
"2929","Porphyrio hochstetteri","South Island Takahe","Rallidae (Rails, Gallinules, Coots)","EN"
"2934","Pareudiastes silvestris","Makira Moorhen","Rallidae (Rails, Gallinules, Coots)","CR"
"2938","Gallinula tenebrosa","Dusky Moorhen","Rallidae (Rails, Gallinules, Coots)","LC"
"2941","Tribonyx ventralis","Black-tailed Native-hen","Rallidae (Rails, Gallinules, Coots)","LC"
"1017084","Tribonyx hodgenorum","Hodgen's Waterhen","Rallidae (Rails, Gallinules, Coots)","EX"
"2942","Tribonyx mortierii","Tasmanian Native-hen","Rallidae (Rails, Gallinules, Coots)","LC"
"2944","Fulica atra","Common Coot","Rallidae (Rails, Gallinules, Coots)","LC"
"2787","Grus antigone","Sarus Crane","Gruidae (Cranes)","VU"
"2788","Grus rubicunda","Brolga","Gruidae (Cranes)","LC"
"2768","Ardeotis australis","Australian Bustard","Otididae (Bustards)","LC"
"3850","Pygoscelis papua","Gentoo Penguin","Spheniscidae (Penguins)","LC"
"3858","Eudyptes schlegeli","Royal Penguin","Spheniscidae (Penguins)","NT"
"32472","Eudyptes chrysocome","Southern Rockhopper Penguin","Spheniscidae (Penguins)","VU"
"3856","Eudyptes sclateri","Erect-crested Penguin","Spheniscidae (Penguins)","EN"
"3854","Eudyptes pachyrhynchus","Fiordland Penguin","Spheniscidae (Penguins)","NT"
"3855","Eudyptes robustus","Snares Penguin","Spheniscidae (Penguins)","VU"
"3859","Megadyptes antipodes","Yellow-eyed Penguin","Spheniscidae (Penguins)","EN"
"3860","Eudyptula minor","Little Penguin","Spheniscidae (Penguins)","LC"
"3969","Oceanites oceanicus","Wilson's Storm-petrel","Oceanitidae (Southern Storm-petrels)","LC"
"30170","Garrodia nereis","Grey-backed Storm-petrel","Oceanitidae (Southern Storm-petrels)","LC"
"3972","Pelagodroma marina","White-faced Storm-petrel","Oceanitidae (Southern Storm-petrels)","LC"
"3974","Fregetta grallaria","White-bellied Storm-petrel","Oceanitidae (Southern Storm-petrels)","LC"
"3973","Fregetta tropica","Black-bellied Storm-petrel","Oceanitidae (Southern Storm-petrels)","LC"
"30105","Fregetta maoriana","New Zealand Storm-petrel","Oceanitidae (Southern Storm-petrels)","CR"
"3975","Nesofregetta fuliginosa","Polynesian Storm-petrel","Oceanitidae (Southern Storm-petrels)","EN"
"30005","Diomedea sanfordi","Northern Royal Albatross","Diomedeidae (Albatrosses)","EN"
"3954","Diomedea epomophora","Southern Royal Albatross","Diomedeidae (Albatrosses)","VU"
"3952","Diomedea exulans","Wandering Albatross","Diomedeidae (Albatrosses)","VU"
"30004","Diomedea antipodensis","Antipodean Albatross","Diomedeidae (Albatrosses)","EN"
"3967","Phoebetria fusca","Sooty Albatross","Diomedeidae (Albatrosses)","EN"
"3971","Phoebetria palpebrata","Light-mantled Albatross","Diomedeidae (Albatrosses)","NT"
"30015","Thalassarche carteri","Indian Yellow-nosed Albatross","Diomedeidae (Albatrosses)","EN"
"3964","Thalassarche chrysostoma","Grey-headed Albatross","Diomedeidae (Albatrosses)","EN"
"3959","Thalassarche melanophris","Black-browed Albatross","Diomedeidae (Albatrosses)","LC"
"30007","Thalassarche impavida","Campbell Albatross","Diomedeidae (Albatrosses)","VU"
"30006","Thalassarche bulleri","Buller's Albatross","Diomedeidae (Albatrosses)","NT"
"31007","Thalassarche cauta","Shy Albatross","Diomedeidae (Albatrosses)","NT"
"31008","Thalassarche steadi","White-capped Albatross","Diomedeidae (Albatrosses)","NT"
"3963","Thalassarche eremita","Chatham Albatross","Diomedeidae (Albatrosses)","VU"
"3962","Thalassarche salvini","Salvin's Albatross","Diomedeidae (Albatrosses)","VU"
"3871","Macronectes halli","Northern Giant Petrel","Procellariidae (Petrels, Shearwaters)","LC"
"3870","Macronectes giganteus","Southern Giant Petrel","Procellariidae (Petrels, Shearwaters)","LC"
"3873","Fulmarus glacialoides","Southern Fulmar","Procellariidae (Petrels, Shearwaters)","LC"
"3874","Thalassoica antarctica","Antarctic Petrel","Procellariidae (Petrels, Shearwaters)","LC"
"3875","Daption capense","Cape Petrel","Procellariidae (Petrels, Shearwaters)","LC"
"3913","Halobaena caerulea","Blue Petrel","Procellariidae (Petrels, Shearwaters)","LC"
"3914","Pachyptila vittata","Broad-billed Prion","Procellariidae (Petrels, Shearwaters)","LC"
"1018383","Pachyptila salvini","Salvin's Prion","Procellariidae (Petrels, Shearwaters)","LC"
"3916","Pachyptila desolata","Antarctic Prion","Procellariidae (Petrels, Shearwaters)","LC"
"3917","Pachyptila belcheri","Slender-billed Prion","Procellariidae (Petrels, Shearwaters)","LC"
"3918","Pachyptila turtur","Fairy Prion","Procellariidae (Petrels, Shearwaters)","LC"
"3919","Pachyptila crassirostris","Fulmar Prion","Procellariidae (Petrels, Shearwaters)","LC"
"3877","Aphrodroma brevirostris","Kerguelen Petrel","Procellariidae (Petrels, Shearwaters)","LC"
"3887","Pterodroma leucoptera","White-winged Petrel","Procellariidae (Petrels, Shearwaters)","VU"
"3890","Pterodroma brevipes","Collared Petrel","Procellariidae (Petrels, Shearwaters)","VU"
"3888","Pterodroma cookii","Cook's Petrel","Procellariidae (Petrels, Shearwaters)","VU"
"3889","Pterodroma pycrofti","Pycroft's Petrel","Procellariidae (Petrels, Shearwaters)","VU"
"3883","Pterodroma nigripennis","Black-winged Petrel","Procellariidae (Petrels, Shearwaters)","LC"
