"SpcRecID","Scientific name","English name","Family","Global IUCN Red List Category"
"483","Aythya affinis","Lesser Scaup","Anatidae (Ducks, Geese, Swans)","LC"
"448","Spatula clypeata","Northern Shoveler","Anatidae (Ducks, Geese, Swans)","LC"
"444","Spatula cyanoptera","Cinnamon Teal","Anatidae (Ducks, Geese, Swans)","LC"
"443","Spatula discors","Blue-winged Teal","Anatidae (Ducks, Geese, Swans)","LC"
"427","Mareca strepera","Gadwall","Anatidae (Ducks, Geese, Swans)","LC"
"430","Mareca americana","American Wigeon","Anatidae (Ducks, Geese, Swans)","LC"
"435","Anas platyrhynchos","Mallard","Anatidae (Ducks, Geese, Swans)","LC"
"433","Anas rubripes","American Black Duck","Anatidae (Ducks, Geese, Swans)","LC"
"454","Anas bahamensis","White-cheeked Pintail","Anatidae (Ducks, Geese, Swans)","LC"
"457","Anas acuta","Northern Pintail","Anatidae (Ducks, Geese, Swans)","LC"
"462","Anas crecca","Common Teal","Anatidae (Ducks, Geese, Swans)","LC"
"30242","Anas carolinensis","Green-winged Teal","Anatidae (Ducks, Geese, Swans)","LC"
"3632","Tachybaptus dominicus","Least Grebe","Podicipedidae (Grebes)","LC"
"3633","Podilymbus podiceps","Pied-billed Grebe","Podicipedidae (Grebes)","LC"
"31025","Phoenicopterus ruber","American Flamingo","Phoenicopteridae (Flamingos)","LC"
"3648","Phaethon aethereus","Red-billed Tropicbird","Phaethontidae (Tropicbirds)","LC"
"3650","Phaethon lepturus","White-tailed Tropicbird","Phaethontidae (Tropicbirds)","LC"
"2475","Patagioenas leucocephala","White-crowned Pigeon","Columbidae (Pigeons, Doves)","NT"
"2477","Patagioenas squamosa","Scaly-naped Pigeon","Columbidae (Pigeons, Doves)","LC"
"2476","Patagioenas speciosa","Scaled Pigeon","Columbidae (Pigeons, Doves)","LC"
"2478","Patagioenas corensis","Bare-eyed Pigeon","Columbidae (Pigeons, Doves)","LC"
"1016546","Patagioenas albilinea","Southern Band-tailed Pigeon","Columbidae (Pigeons, Doves)","LC"
"2483","Patagioenas caribaea","Ring-tailed Pigeon","Columbidae (Pigeons, Doves)","VU"
"2484","Patagioenas cayennensis","Pale-vented Pigeon","Columbidae (Pigeons, Doves)","LC"
"2487","Patagioenas inornata","Plain Pigeon","Columbidae (Pigeons, Doves)","NT"
"2592","Geotrygon versicolor","Crested Quail-dove","Columbidae (Pigeons, Doves)","NT"
"31059","Geotrygon caniceps","Grey-headed Quail-dove","Columbidae (Pigeons, Doves)","VU"
"31060","Geotrygon leucometopia","White-fronted Quail-dove","Columbidae (Pigeons, Doves)","EN"
"2602","Geotrygon montana","Ruddy Quail-dove","Columbidae (Pigeons, Doves)","LC"
"2599","Geotrygon chrysia","Key West Quail-dove","Columbidae (Pigeons, Doves)","LC"
"2600","Geotrygon mystacea","Bridled Quail-dove","Columbidae (Pigeons, Doves)","LC"
"2577","Leptotila verreauxi","White-tipped Dove","Columbidae (Pigeons, Doves)","LC"
"2583","Leptotila jamaicensis","Caribbean Dove","Columbidae (Pigeons, Doves)","LC"
"2582","Leptotila rufaxilla","Grey-fronted Dove","Columbidae (Pigeons, Doves)","LC"
"2581","Leptotila wellsi","Grenada Dove","Columbidae (Pigeons, Doves)","CR"
"2597","Zentrygon linearis","Lined Quail-dove","Columbidae (Pigeons, Doves)","LC"
"32202","Zenaida asiatica","White-winged Dove","Columbidae (Pigeons, Doves)","LC"
"2557","Zenaida aurita","Zenaida Dove","Columbidae (Pigeons, Doves)","LC"
"2556","Zenaida auriculata","Eared Dove","Columbidae (Pigeons, Doves)","LC"
"2554","Zenaida macroura","Mourning Dove","Columbidae (Pigeons, Doves)","LC"
"2561","Columbina squammata","Scaled Dove","Columbidae (Pigeons, Doves)","LC"
"2562","Columbina passerina","Common Ground-dove","Columbidae (Pigeons, Doves)","LC"
"2563","Columbina minuta","Plain-breasted Ground-dove","Columbidae (Pigeons, Doves)","LC"
"2564","Columbina talpacoti","Ruddy Ground-dove","Columbidae (Pigeons, Doves)","LC"
"2569","Claravis pretiosa","Blue Ground-dove","Columbidae (Pigeons, Doves)","LC"
"2603","Starnoenas cyanocephala","Blue-headed Quail-dove","Columbidae (Pigeons, Doves)","EN"
"2347","Steatornis caripensis","Oilbird","Steatornithidae (Oilbird)","LC"
"2350","Nyctibius jamaicensis","Northern Potoo","Nyctibiidae (Potoos)","LC"
"2351","Nyctibius griseus","Common Potoo","Nyctibiidae (Potoos)","LC"
"2370","Chordeiles nacunda","Nacunda Nighthawk","Caprimulgidae (Nightjars)","LC"
"2367","Chordeiles minor","Common Nighthawk","Caprimulgidae (Nightjars)","LC"
"2368","Chordeiles gundlachii","Antillean Nighthawk","Caprimulgidae (Nightjars)","LC"
"2366","Chordeiles acutipennis","Lesser Nighthawk","Caprimulgidae (Nightjars)","LC"
"2362","Lurocalis semitorquatus","Short-tailed Nighthawk","Caprimulgidae (Nightjars)","LC"
"2371","Nyctidromus albicollis","Pauraque","Caprimulgidae (Nightjars)","LC"
"2389","Hydropsalis cayennensis","White-tailed Nightjar","Caprimulgidae (Nightjars)","LC"
"2373","Siphonorhis americana","Jamaican Poorwill","Caprimulgidae (Nightjars)","CR(PE)"
"2374","Siphonorhis brewsteri","Least Poorwill","Caprimulgidae (Nightjars)","NT"
"32692","Antrostomus vociferus","Eastern Whip-poor-will","Caprimulgidae (Nightjars)","NT"
"2386","Antrostomus noctitherus","Puerto Rican Nightjar","Caprimulgidae (Nightjars)","EN"
"2378","Antrostomus carolinensis","Chuck-will's-widow","Caprimulgidae (Nightjars)","NT"
"2379","Antrostomus rufus","Rufous Nightjar","Caprimulgidae (Nightjars)","LC"
"2380","Antrostomus cubanensis","Cuban Nightjar","Caprimulgidae (Nightjars)","LC"
"30175","Antrostomus ekmani","Hispaniolan Nightjar","Caprimulgidae (Nightjars)","LC"
"1695","Cypseloides niger","Black Swift","Apodidae (Swifts)","VU"
"1693","Streptoprocne rutila","Chestnut-collared Swift","Apodidae (Swifts)","LC"
"1703","Streptoprocne zonaris","White-collared Swift","Apodidae (Swifts)","LC"
"1754","Chaetura spinicaudus","Band-rumped Swift","Apodidae (Swifts)","LC"
"1755","Chaetura martinica","Lesser Antillean Swift","Apodidae (Swifts)","LC"
"1756","Chaetura cinereiventris","Grey-rumped Swift","Apodidae (Swifts)","LC"
"1758","Chaetura pelagica","Chimney Swift","Apodidae (Swifts)","VU"
"1760","Chaetura chapmani","Chapman's Swift","Apodidae (Swifts)","LC"
"1761","Chaetura brachyura","Short-tailed Swift","Apodidae (Swifts)","LC"
"1766","Tachornis phoenicobia","Antillean Palm-swift","Apodidae (Swifts)","LC"
"1768","Tachornis squamata","Fork-tailed Palm-swift","Apodidae (Swifts)","LC"
"1770","Panyptila cayennensis","Lesser Swallow-tailed Swift","Apodidae (Swifts)","LC"
"1844","Florisuga mellivora","White-necked Jacobin","Trochilidae (Hummingbirds)","LC"
"1798","Glaucis hirsutus","Rufous-breasted Hermit","Trochilidae (Hummingbirds)","LC"
"32718","Phaethornis longuemareus","Little Hermit","Trochilidae (Hummingbirds)","LC"
"1803","Phaethornis guy","Green Hermit","Trochilidae (Hummingbirds)","LC"
"1846","Colibri delphinae","Brown Violet-ear","Trochilidae (Hummingbirds)","LC"
"1921","Polytmus guainumbi","White-tailed Goldenthroat","Trochilidae (Hummingbirds)","LC"
"1859","Chrysolampis mosquitus","Ruby-topaz Hummingbird","Trochilidae (Hummingbirds)","LC"
"1850","Anthracothorax viridigula","Green-throated Mango","Trochilidae (Hummingbirds)","LC"
"1851","Anthracothorax prevostii","Green-breasted Mango","Trochilidae (Hummingbirds)","LC"
"1852","Anthracothorax nigricollis","Black-throated Mango","Trochilidae (Hummingbirds)","LC"
"1016486","Anthracothorax dominicus","Hispaniolan Mango","Trochilidae (Hummingbirds)","LC"
"1016488","Anthracothorax aurulentus","Puerto Rican Mango","Trochilidae (Hummingbirds)","LC"
"1855","Anthracothorax viridis","Green Mango","Trochilidae (Hummingbirds)","LC"
"1853","Anthracothorax mango","Jamaican Mango","Trochilidae (Hummingbirds)","LC"
"1858","Eulampis holosericeus","Green-throated Carib","Trochilidae (Hummingbirds)","LC"
"1857","Eulampis jugularis","Purple-throated Carib","Trochilidae (Hummingbirds)","LC"
"1864","Lophornis ornatus","Tufted Coquette","Trochilidae (Hummingbirds)","LC"
"1882","Chlorostilbon mellisugus","Blue-tailed Emerald","Trochilidae (Hummingbirds)","LC"
"1885","Chlorostilbon bracei","Brace's Emerald","Trochilidae (Hummingbirds)","EX"
"1884","Chlorostilbon ricordii","Cuban Emerald","Trochilidae (Hummingbirds)","LC"
"1886","Chlorostilbon swainsonii","Hispaniolan Emerald","Trochilidae (Hummingbirds)","LC"
"1887","Chlorostilbon maugaeus","Puerto Rican Emerald","Trochilidae (Hummingbirds)","LC"
"1879","Chlorostilbon notatus","Blue-chinned Emerald","Trochilidae (Hummingbirds)","LC"
"1895","Cyanophaia bicolor","Blue-headed Hummingbird","Trochilidae (Hummingbirds)","LC"
"1860","Orthorhyncus cristatus","Antillean Crested Hummingbird","Trochilidae (Hummingbirds)","LC"
"1839","Campylopterus ensipennis","White-tailed Sabrewing","Trochilidae (Hummingbirds)","NT"
"1932","Amazilia brevirostris","White-chested Emerald","Trochilidae (Hummingbirds)","LC"
"1949","Amazilia tobaci","Copper-rumped Hummingbird","Trochilidae (Hummingbirds)","LC"
"1918","Trochilus polytmus","Red-billed Streamertail","Trochilidae (Hummingbirds)","LC"
"1919","Trochilus scitulus","Black-billed Streamertail","Trochilidae (Hummingbirds)","LC"
"2082","Heliomaster longirostris","Long-billed Starthroat","Trochilidae (Hummingbirds)","LC"
"2114","Chaetocercus jourdanii","Rufous-shafted Woodstar","Trochilidae (Hummingbirds)","LC"
"1018418","Nesophlox evelynae","Bahama Hummingbird","Trochilidae (Hummingbirds)","LC"
"1018417","Nesophlox lyrura","Lyre-tailed Hummingbird","Trochilidae (Hummingbirds)","LC"
"2102","Mellisuga minima","Vervain Hummingbird","Trochilidae (Hummingbirds)","LC"
"2101","Mellisuga helenae","Bee Hummingbird","Trochilidae (Hummingbirds)","NT"
"2095","Archilochus colubris","Ruby-throated Hummingbird","Trochilidae (Hummingbirds)","LC"
"1320","Crotophaga major","Greater Ani","Cuculidae (Cuckoos)","LC"
"1321","Crotophaga ani","Smooth-billed Ani","Cuculidae (Cuckoos)","LC"
"1322","Crotophaga sulcirostris","Groove-billed Ani","Cuculidae (Cuckoos)","LC"
"1324","Tapera naevia","Striped Cuckoo","Cuculidae (Cuckoos)","LC"
"1314","Coccycua minuta","Little Cuckoo","Cuculidae (Cuckoos)","LC"
"1304","Coccyzus americanus","Yellow-billed Cuckoo","Cuculidae (Cuckoos)","LC"
"1306","Coccyzus minor","Mangrove Cuckoo","Cuculidae (Cuckoos)","LC"
"1308","Coccyzus melacoryphus","Dark-billed Cuckoo","Cuculidae (Cuckoos)","LC"
"1303","Coccyzus erythropthalmus","Black-billed Cuckoo","Cuculidae (Cuckoos)","LC"
"1310","Coccyzus pluvialis","Chestnut-bellied Cuckoo","Cuculidae (Cuckoos)","LC"
"1311","Coccyzus rufigularis","Bay-breasted Cuckoo","Cuculidae (Cuckoos)","EN"
"1016834","Coccyzus merlini","Cuban Lizard-cuckoo","Cuculidae (Cuckoos)","LC"
"1016835","Coccyzus bahamensis","Bahama Lizard-cuckoo","Cuculidae (Cuckoos)","NT"
"1316","Coccyzus vetula","Jamaican Lizard-cuckoo","Cuculidae (Cuckoos)","LC"
"1317","Coccyzus longirostris","Hispaniolan Lizard-cuckoo","Cuculidae (Cuckoos)","LC"
"1318","Coccyzus vieilloti","Puerto Rican Lizard-cuckoo","Cuculidae (Cuckoos)","LC"
"2802","Heliornis fulica","Sungrebe","Heliornithidae (Finfoots)","LC"
"2840","Laterallus exilis","Grey-breasted Crake","Rallidae (Rails, Gallinules, Coots)","LC"
"2841","Laterallus jamaicensis","Black Rail","Rallidae (Rails, Gallinules, Coots)","EN"
"2914","Laterallus flaviventer","Yellow-breasted Crake","Rallidae (Rails, Gallinules, Coots)","LC"
"1017065","Rallus longirostris","Mangrove Rail","Rallidae (Rails, Gallinules, Coots)","LC"
"1017067","Rallus elegans","King Rail","Rallidae (Rails, Gallinules, Coots)","NT"
"1017066","Rallus crepitans","Clapper Rail","Rallidae (Rails, Gallinules, Coots)","LC"
"2867","Rallus limicola","Virginia Rail","Rallidae (Rails, Gallinules, Coots)","LC"
"2883","Aramides axillaris","Rufous-necked Wood-rail","Rallidae (Rails, Gallinules, Coots)","LC"
"2889","Amaurolimnas concolor","Uniform Crake","Rallidae (Rails, Gallinules, Coots)","LC"
"2917","Cyanolimnas cerverai","Zapata Rail","Rallidae (Rails, Gallinules, Coots)","CR"
"2919","Neocrex erythrops","Paint-billed Crake","Rallidae (Rails, Gallinules, Coots)","LC"
"2920","Pardirallus maculatus","Spotted Rail","Rallidae (Rails, Gallinules, Coots)","LC"
"2907","Porzana albicollis","Ash-throated Crake","Rallidae (Rails, Gallinules, Coots)","LC"
"2905","Porzana carolina","Sora","Rallidae (Rails, Gallinules, Coots)","LC"
"2931","Porphyrio martinicus","Purple Gallinule","Rallidae (Rails, Gallinules, Coots)","LC"
"2932","Porphyrio flavirostris","Azure Gallinule","Rallidae (Rails, Gallinules, Coots)","LC"
"1017063","Gallinula galeata","Common Gallinule","Rallidae (Rails, Gallinules, Coots)","LC"
"1017068","Fulica americana","American Coot","Rallidae (Rails, Gallinules, Coots)","LC"
"2799","Aramus guarauna","Limpkin","Aramidae (Limpkin)","LC"
"2790","Grus canadensis","Sandhill Crane","Gruidae (Cranes)","LC"
"3868","Gavia immer","Common Loon","Gaviidae (Loons/Divers)","LC"
"3969","Oceanites oceanicus","Wilson's Storm-petrel","Oceanitidae (Southern Storm-petrels)","LC"
"1018415","Hydrobates leucorhous","Leach's Storm-petrel","Hydrobatidae (Northern Storm-petrels)","VU"
"3872","Fulmarus glacialis","Northern Fulmar","Procellariidae (Petrels, Shearwaters)","LC"
"3910","Pterodroma cahow","Bermuda Petrel","Procellariidae (Petrels, Shearwaters)","EN"
"3911","Pterodroma hasitata","Black-capped Petrel","Procellariidae (Petrels, Shearwaters)","EN"
"3912","Pterodroma caribbaea","Jamaican Petrel","Procellariidae (Petrels, Shearwaters)","CR(PE)"
"3933","Ardenna grisea","Sooty Shearwater","Procellariidae (Petrels, Shearwaters)","NT"
"3932","Ardenna gravis","Great Shearwater","Procellariidae (Petrels, Shearwaters)","LC"
"31633","Calonectris borealis","Cory's Shearwater","Procellariidae (Petrels, Shearwaters)","LC"
"3936","Puffinus puffinus","Manx Shearwater","Procellariidae (Petrels, Shearwaters)","LC"
"1016943","Puffinus lherminieri","Audubon's Shearwater","Procellariidae (Petrels, Shearwaters)","LC"
"3824","Mycteria americana","Wood Stork","Ciconiidae (Storks)","LC"
"3834","Ciconia maguari","Maguari Stork","Ciconiidae (Storks)","LC"
"3807","Platalea ajaja","Roseate Spoonbill","Threskiornithidae (Ibises, Spoonbills)","LC"
"3774","Eudocimus albus","White Ibis","Threskiornithidae (Ibises, Spoonbills)","LC"
"3775","Eudocimus ruber","Scarlet Ibis","Threskiornithidae (Ibises, Spoonbills)","LC"
"3777","Plegadis falcinellus","Glossy Ibis","Threskiornithidae (Ibises, Spoonbills)","LC"
"3778","Plegadis chihi","White-faced Ibis","Threskiornithidae (Ibises, Spoonbills)","LC"
"3751","Tigrisoma lineatum","Rufescent Tiger-heron","Ardeidae (Herons)","LC"
"3740","Agamia agami","Agami Heron","Ardeidae (Herons)","VU"
"3748","Cochlearius cochlearius","Boat-billed Heron","Ardeidae (Herons)","LC"
"3764","Botaurus lentiginosus","American Bittern","Ardeidae (Herons)","LC"
"3765","Botaurus pinnatus","Pinnated Bittern","Ardeidae (Herons)","LC"
"3755","Ixobrychus involucris","Stripe-backed Bittern","Ardeidae (Herons)","LC"
"3759","Ixobrychus exilis","Least Bittern","Ardeidae (Herons)","LC"
"3742","Nycticorax nycticorax","Black-crowned Night-heron","Ardeidae (Herons)","LC"
"3741","Nyctanassa violacea","Yellow-crowned Night-heron","Ardeidae (Herons)","LC"
"1017085","Nyctanassa carcinocatactes","Bermuda Night-heron","Ardeidae (Herons)","EX"
"1016802","Butorides striata","Green-backed Heron","Ardeidae (Herons)","LC"
"3730","Bubulcus ibis","Cattle Egret","Ardeidae (Herons)","LC"
"3715","Ardea cinerea","Grey Heron","Ardeidae (Herons)","LC"
"1101858","Ardea herodias","Great Blue Heron","Ardeidae (Herons)","LC"
"1101857","Ardea occidentalis","Great White Heron","Ardeidae (Herons)","EN"
"3718","Ardea cocoi","Cocoi Heron","Ardeidae (Herons)","LC"
"3728","Ardea alba","Great White Egret","Ardeidae (Herons)","LC"
"3702","Egretta rufescens","Reddish Egret","Ardeidae (Herons)","NT"
"3705","Egretta tricolor","Tricolored Heron","Ardeidae (Herons)","LC"
"3707","Egretta caerulea","Little Blue Heron","Ardeidae (Herons)","LC"
"3711","Egretta thula","Snowy Egret","Ardeidae (Herons)","LC"
"1016839","Egretta garzetta","Little Egret","Ardeidae (Herons)","LC"
"32208","Pelecanus occidentalis","Brown Pelican","Pelecanidae (Pelicans)","LC"
"3814","Pelecanus erythrorhynchos","American White Pelican","Pelecanidae (Pelicans)","LC"
"3845","Fregata minor","Great Frigatebird","Fregatidae (Frigatebirds)","LC"
"3843","Fregata magnificens","Magnificent Frigatebird","Fregatidae (Frigatebirds)","LC"
"3652","Morus bassanus","Northern Gannet","Sulidae (Gannets, Boobies)","LC"
"3658","Sula sula","Red-footed Booby","Sulidae (Gannets, Boobies)","LC"
"3659","Sula leucogaster","Brown Booby","Sulidae (Gannets, Boobies)","LC"
"32652","Sula dactylatra","Masked Booby","Sulidae (Gannets, Boobies)","LC"
"3675","Nannopterum auritus","Double-crested Cormorant","Phalacrocoracidae (Cormorants)","LC"
"3674","Nannopterum brasilianus","Neotropical Cormorant","Phalacrocoracidae (Cormorants)","LC"
"3679","Phalacrocorax carbo","Great Cormorant","Phalacrocoracidae (Cormorants)","LC"
"3660","Anhinga anhinga","Anhinga","Anhingidae (Darters)","LC"
"3083","Burhinus bistriatus","Double-striped Thick-knee","Burhinidae (Thick-knees)","LC"
"3093","Haematopus palliatus","American Oystercatcher","Haematopodidae (Oystercatchers)","LC"
"3108","Recurvirostra americana","American Avocet","Recurvirostridae (Avocets, Stilts)","LC"
"1016812","Himantopus himantopus","Black-winged Stilt","Recurvirostridae (Avocets, Stilts)","LC"
"3114","Pluvialis squatarola","Grey Plover","Charadriidae (Plovers)","LC"
"3113","Pluvialis dominica","American Golden Plover","Charadriidae (Plovers)","LC"
"3117","Charadrius semipalmatus","Semipalmated Plover","Charadriidae (Plovers)","LC"
"3120","Charadrius wilsonia","Wilson's Plover","Charadriidae (Plovers)","LC"
"3121","Charadrius vociferus","Killdeer","Charadriidae (Plovers)","LC"
"3127","Charadrius melodus","Piping Plover","Charadriidae (Plovers)","NT"
"112659","Charadrius nivosus","Snowy Plover","Charadriidae (Plovers)","NT"
"3134","Charadrius collaris","Collared Plover","Charadriidae (Plovers)","LC"
"3175","Vanellus chilensis","Southern Lapwing","Charadriidae (Plovers)","LC"
"3074","Jacana spinosa","Northern Jacana","Jacanidae (Jacanas)","LC"
"3075","Jacana jacana","Wattled Jacana","Jacanidae (Jacanas)","LC"
"3015","Bartramia longicauda","Upland Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3009","Numenius phaeopus","Whimbrel","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3008","Numenius borealis","Eskimo Curlew","Scolopacidae (Sandpipers, Snipes, Phalaropes)","CR(PE)"
"3005","Limosa lapponica","Bar-tailed Godwit","Scolopacidae (Sandpipers, Snipes, Phalaropes)","NT"
"3006","Limosa fedoa","Marbled Godwit","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3004","Limosa haemastica","Hudsonian Godwit","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3034","Arenaria interpres","Ruddy Turnstone","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3041","Calidris canutus","Red Knot","Scolopacidae (Sandpipers, Snipes, Phalaropes)","NT"
"3058","Calidris himantopus","Stilt Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3057","Calidris ferruginea","Curlew Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","NT"
"3042","Calidris alba","Sanderling","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3051","Calidris bairdii","Baird's Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3049","Calidris minutilla","Least Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3050","Calidris fuscicollis","White-rumped Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3059","Calidris subruficollis","Buff-breasted Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","NT"
"3052","Calidris melanotos","Pectoral Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3043","Calidris pusilla","Semipalmated Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","NT"
"3044","Calidris mauri","Western Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3036","Limnodromus griseus","Short-billed Dowitcher","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3037","Limnodromus scolopaceus","Long-billed Dowitcher","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"31052","Gallinago delicata","Wilson's Snipe","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"2993","Gallinago paraguaiae","South American Snipe","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3063","Steganopus tricolor","Wilson's Phalarope","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3065","Phalaropus fulicarius","Red Phalarope","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3028","Actitis macularius","Spotted Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3023","Tringa solitaria","Solitary Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3031","Tringa semipalmata","Willet","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3022","Tringa flavipes","Lesser Yellowlegs","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3021","Tringa melanoleuca","Greater Yellowlegs","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3294","Anous stolidus","Brown Noddy","Laridae (Gulls, Terns, Skimmers)","LC"
"3295","Anous minutus","Black Noddy","Laridae (Gulls, Terns, Skimmers)","LC"
"3298","Gygis alba","Common White Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3203","Rynchops niger","Black Skimmer","Laridae (Gulls, Terns, Skimmers)","LC"
"3255","Rissa tridactyla","Black-legged Kittiwake","Laridae (Gulls, Terns, Skimmers)","VU"
"3242","Larus philadelphia","Bonaparte's Gull","Laridae (Gulls, Terns, Skimmers)","LC"
"3240","Larus ridibundus","Black-headed Gull","Laridae (Gulls, Terns, Skimmers)","LC"
"3249","Larus pipixcan","Franklin's Gull","Laridae (Gulls, Terns, Skimmers)","LC"
"3248","Larus atricilla","Laughing Gull","Laridae (Gulls, Terns, Skimmers)","LC"
"3218","Larus delawarensis","Ring-billed Gull","Laridae (Gulls, Terns, Skimmers)","LC"
"3221","Larus dominicanus","Kelp Gull","Laridae (Gulls, Terns, Skimmers)","LC"
"3231","Larus fuscus","Lesser Black-backed Gull","Laridae (Gulls, Terns, Skimmers)","LC"
"1017057","Larus smithsonianus","Arctic Herring Gull","Laridae (Gulls, Terns, Skimmers)","LC"
"3220","Larus marinus","Great Black-backed Gull","Laridae (Gulls, Terns, Skimmers)","LC"
"3288","Onychoprion fuscatus","Sooty Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3287","Onychoprion anaethetus","Bridled Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3278","Sternula antillarum","Least Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3279","Sternula superciliaris","Yellow-billed Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3293","Phaetusa simplex","Large-billed Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"1016873","Gelochelidon nilotica","Common Gull-billed Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3258","Hydroprogne caspia","Caspian Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3292","Chlidonias niger","Black Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3266","Sterna dougallii","Roseate Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3270","Sterna hirundo","Common Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3271","Sterna paradisaea","Arctic Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3274","Sterna forsteri","Forster's Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3265","Thalasseus sandvicensis","Sandwich Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3260","Thalasseus maximus","Royal Tern","Laridae (Gulls, Terns, Skimmers)","LC"
