"SpcRecID","Scientific name","English name","Family","Global IUCN Red List Category"
"135","Tetraogallus altaicus","Altai Snowcock","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"140","Alectoris chukar","Chukar","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"142","Alectoris magna","Przevalski's Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"129","Lerwa lerwa","Snow Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"130","Ammoperdix griseogularis","See-see Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"204","Perdicula asiatica","Jungle Bush-quail","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"205","Perdicula argoondah","Rock Bush-quail","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"206","Perdicula erythrorhyncha","Painted Bush-quail","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"207","Perdicula manipurensis","Manipur Bush-quail","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","EN"
"235","Ophrysia superciliosa","Himalayan Quail","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","CR"
"146","Francolinus francolinus","Black Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"147","Francolinus pictus","Painted Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"148","Francolinus pintadeanus","Chinese Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"149","Francolinus pondicerianus","Grey Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"150","Francolinus gularis","Swamp Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"230","Bambusicola fytchii","Mountain Bamboo-partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"1016521","Bambusicola thoracicus","Chinese Bamboo-partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"1016524","Bambusicola sonorivox","Taiwan Bamboo-partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"246","Gallus gallus","Red Junglefowl","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"247","Gallus sonneratii","Grey Junglefowl","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"248","Gallus lafayettii","Sri Lanka Junglefowl","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"249","Gallus varius","Green Junglefowl","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"137","Tetraophasis obscurus","Chestnut-throated Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"138","Tetraophasis szechenyii","Buff-throated Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"243","Lophophorus impejanus","Himalayan Monal","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"244","Lophophorus sclateri","Sclater's Monal","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"245","Lophophorus lhuysii","Chinese Monal","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"237","Tragopan melanocephalus","Western Tragopan","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"238","Tragopan satyra","Satyr Tragopan","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"239","Tragopan blythii","Blyth's Tragopan","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"240","Tragopan temminckii","Temminck's Tragopan","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"241","Tragopan caboti","Cabot's Tragopan","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"236","Ithaginis cruentus","Blood Pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"242","Pucrasia macrolopha","Koklass Pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"267","Syrmaticus ellioti","Elliot's Pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"268","Syrmaticus humiae","Mrs Hume's Pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"269","Syrmaticus mikado","Mikado Pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"270","Syrmaticus soemmerringii","Copper Pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"271","Syrmaticus reevesii","Reeves's Pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"273","Chrysolophus pictus","Golden Pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"274","Chrysolophus amherstiae","Lady Amherst's Pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"1016870","Phasianus colchicus","Common Pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"31734","Phasianus versicolor","Green Pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"263","Crossoptilon crossoptilon","White Eared-pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"262","Crossoptilon harmani","Tibetan Eared-pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"264","Crossoptilon mantchuricum","Brown Eared-pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"265","Crossoptilon auritum","Blue Eared-pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"266","Catreus wallichii","Cheer Pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"250","Lophura leucomelanos","Kalij Pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"251","Lophura nycthemera","Silver Pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"1016878","Lophura edwardsi","Vietnam Pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","CR"
"255","Lophura swinhoii","Swinhoe's Pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"1016879","Lophura inornata","Salvadori's Pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"1016796","Lophura erythrophthalma","Malay Crestless Fireback","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"1016798","Lophura pyronota","Bornean Crestless Fireback","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"1016801","Lophura ignita","Bornean Crested Fireback","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"1016804","Lophura rufa","Malay Crested Fireback","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"260","Lophura diardi","Siamese Fireback","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"261","Lophura bulweri","Bulwer's Pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"188","Perdix perdix","Grey Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"189","Perdix dauurica","Daurian Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"190","Perdix hodgsoniae","Tibetan Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"297","Bonasa bonasia","Hazel Grouse","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"298","Bonasa sewerzowi","Chinese Grouse","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"290","Lagopus lagopus","Willow Grouse","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"291","Lagopus muta","Rock Ptarmigan","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"287","Falcipennis falcipennis","Siberian Grouse","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"295","Tetrao urogallus","Western Capercaillie","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"296","Tetrao urogalloides","Black-billed Capercaillie","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"293","Lyrurus tetrix","Black Grouse","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"346","Anseranas semipalmata","Magpie Goose","Anseranatidae (Magpie Goose)","LC"
"347","Dendrocygna guttata","Spotted Whistling-duck","Anatidae (Ducks, Geese, Swans)","LC"
"349","Dendrocygna bicolor","Fulvous Whistling-duck","Anatidae (Ducks, Geese, Swans)","LC"
"350","Dendrocygna arcuata","Wandering Whistling-duck","Anatidae (Ducks, Geese, Swans)","LC"
"351","Dendrocygna javanica","Lesser Whistling-duck","Anatidae (Ducks, Geese, Swans)","LC"
"359","Oxyura leucocephala","White-headed Duck","Anatidae (Ducks, Geese, Swans)","EN"
"366","Cygnus olor","Mute Swan","Anatidae (Ducks, Geese, Swans)","LC"
"369","Cygnus cygnus","Whooper Swan","Anatidae (Ducks, Geese, Swans)","LC"
"371","Cygnus columbianus","Tundra Swan","Anatidae (Ducks, Geese, Swans)","LC"
"386","Branta bernicla","Brent Goose","Anatidae (Ducks, Geese, Swans)","LC"
"387","Branta ruficollis","Red-breasted Goose","Anatidae (Ducks, Geese, Swans)","VU"
"32141","Branta hutchinsii","Cackling Goose","Anatidae (Ducks, Geese, Swans)","LC"
"382","Anser canagicus","Emperor Goose","Anatidae (Ducks, Geese, Swans)","NT"
"380","Anser caerulescens","Snow Goose","Anatidae (Ducks, Geese, Swans)","LC"
"379","Anser indicus","Bar-headed Goose","Anatidae (Ducks, Geese, Swans)","LC"
"378","Anser anser","Greylag Goose","Anatidae (Ducks, Geese, Swans)","LC"
"373","Anser cygnoid","Swan Goose","Anatidae (Ducks, Geese, Swans)","VU"
"375","Anser fabalis","Bean Goose","Anatidae (Ducks, Geese, Swans)","LC"
"376","Anser albifrons","Greater White-fronted Goose","Anatidae (Ducks, Geese, Swans)","LC"
"377","Anser erythropus","Lesser White-fronted Goose","Anatidae (Ducks, Geese, Swans)","VU"
"490","Clangula hyemalis","Long-tailed Duck","Anatidae (Ducks, Geese, Swans)","VU"
"486","Somateria fischeri","Spectacled Eider","Anatidae (Ducks, Geese, Swans)","NT"
"485","Somateria spectabilis","King Eider","Anatidae (Ducks, Geese, Swans)","LC"
"484","Somateria mollissima","Common Eider","Anatidae (Ducks, Geese, Swans)","NT"
"487","Polysticta stelleri","Steller's Eider","Anatidae (Ducks, Geese, Swans)","VU"
"112635","Melanitta stejnegeri","Siberian Scoter","Anatidae (Ducks, Geese, Swans)","LC"
"31681","Melanitta americana","Black Scoter","Anatidae (Ducks, Geese, Swans)","NT"
"494","Bucephala clangula","Common Goldeneye","Anatidae (Ducks, Geese, Swans)","LC"
"497","Mergellus albellus","Smew","Anatidae (Ducks, Geese, Swans)","LC"
"502","Mergus merganser","Goosander","Anatidae (Ducks, Geese, Swans)","LC"
"501","Mergus squamatus","Scaly-sided Merganser","Anatidae (Ducks, Geese, Swans)","EN"
"500","Mergus serrator","Red-breasted Merganser","Anatidae (Ducks, Geese, Swans)","LC"
"489","Histrionicus histrionicus","Harlequin Duck","Anatidae (Ducks, Geese, Swans)","LC"
"403","Radjah radjah","Radjah Shelduck","Anatidae (Ducks, Geese, Swans)","LC"
"402","Tadorna tadorna","Common Shelduck","Anatidae (Ducks, Geese, Swans)","LC"
"397","Tadorna ferruginea","Ruddy Shelduck","Anatidae (Ducks, Geese, Swans)","LC"
"401","Tadorna cristata","Crested Shelduck","Anatidae (Ducks, Geese, Swans)","CR"
"1016940","Sarkidiornis melanotos","African Comb Duck","Anatidae (Ducks, Geese, Swans)","LC"
"414","Nettapus coromandelianus","Cotton Pygmy-goose","Anatidae (Ducks, Geese, Swans)","LC"
"413","Nettapus pulchellus","Green Pygmy-goose","Anatidae (Ducks, Geese, Swans)","LC"
"418","Aix galericulata","Mandarin Duck","Anatidae (Ducks, Geese, Swans)","LC"
"467","Marmaronetta angustirostris","Marbled Teal","Anatidae (Ducks, Geese, Swans)","VU"
"410","Asarcornis scutulata","White-winged Duck","Anatidae (Ducks, Geese, Swans)","EN"
"469","Netta rufina","Red-crested Pochard","Anatidae (Ducks, Geese, Swans)","LC"
"472","Aythya ferina","Common Pochard","Anatidae (Ducks, Geese, Swans)","VU"
"478","Aythya baeri","Baer's Pochard","Anatidae (Ducks, Geese, Swans)","CR"
"476","Aythya nyroca","Ferruginous Duck","Anatidae (Ducks, Geese, Swans)","NT"
"480","Aythya fuligula","Tufted Duck","Anatidae (Ducks, Geese, Swans)","LC"
"482","Aythya marila","Greater Scaup","Anatidae (Ducks, Geese, Swans)","LC"
"468","Rhodonessa caryophyllacea","Pink-headed Duck","Anatidae (Ducks, Geese, Swans)","CR"
"423","Salvadorina waigiuensis","Salvadori's Teal","Anatidae (Ducks, Geese, Swans)","VU"
"460","Spatula querquedula","Garganey","Anatidae (Ducks, Geese, Swans)","LC"
"448","Spatula clypeata","Northern Shoveler","Anatidae (Ducks, Geese, Swans)","LC"
"461","Sibirionetta formosa","Baikal Teal","Anatidae (Ducks, Geese, Swans)","LC"
"428","Mareca falcata","Falcated Duck","Anatidae (Ducks, Geese, Swans)","NT"
"427","Mareca strepera","Gadwall","Anatidae (Ducks, Geese, Swans)","LC"
"429","Mareca penelope","Eurasian Wigeon","Anatidae (Ducks, Geese, Swans)","LC"
"440","Anas superciliosa","Pacific Black Duck","Anatidae (Ducks, Geese, Swans)","LC"
"439","Anas luzonica","Philippine Duck","Anatidae (Ducks, Geese, Swans)","VU"
"32626","Anas zonorhyncha","Chinese Spot-billed Duck","Anatidae (Ducks, Geese, Swans)","LC"
"32715","Anas poecilorhyncha","Indian Spot-billed Duck","Anatidae (Ducks, Geese, Swans)","LC"
"435","Anas platyrhynchos","Mallard","Anatidae (Ducks, Geese, Swans)","LC"
"1016753","Anas albogularis","Andaman Teal","Anatidae (Ducks, Geese, Swans)","VU"
"1016751","Anas gibberifrons","Sunda Teal","Anatidae (Ducks, Geese, Swans)","NT"
"451","Anas gracilis","Grey Teal","Anatidae (Ducks, Geese, Swans)","LC"
"457","Anas acuta","Northern Pintail","Anatidae (Ducks, Geese, Swans)","LC"
"462","Anas crecca","Common Teal","Anatidae (Ducks, Geese, Swans)","LC"
"3628","Tachybaptus ruficollis","Little Grebe","Podicipedidae (Grebes)","LC"
"3629","Tachybaptus novaehollandiae","Australasian Grebe","Podicipedidae (Grebes)","LC"
"3638","Podiceps grisegena","Red-necked Grebe","Podicipedidae (Grebes)","LC"
"3639","Podiceps cristatus","Great Crested Grebe","Podicipedidae (Grebes)","LC"
"3640","Podiceps auritus","Horned Grebe","Podicipedidae (Grebes)","VU"
"3641","Podiceps nigricollis","Black-necked Grebe","Podicipedidae (Grebes)","LC"
"3769","Phoenicopterus roseus","Greater Flamingo","Phoenicopteridae (Flamingos)","LC"
"3771","Phoeniconaias minor","Lesser Flamingo","Phoenicopteridae (Flamingos)","NT"
"3648","Phaethon aethereus","Red-billed Tropicbird","Phaethontidae (Tropicbirds)","LC"
"3649","Phaethon rubricauda","Red-tailed Tropicbird","Phaethontidae (Tropicbirds)","LC"
"3650","Phaethon lepturus","White-tailed Tropicbird","Phaethontidae (Tropicbirds)","LC"
"2444","Columba livia","Rock Dove","Columbidae (Pigeons, Doves)","LC"
"2445","Columba rupestris","Hill Pigeon","Columbidae (Pigeons, Doves)","LC"
"2446","Columba leuconota","Snow Pigeon","Columbidae (Pigeons, Doves)","LC"
"2449","Columba oenas","Stock Dove","Columbidae (Pigeons, Doves)","LC"
"2451","Columba eversmanni","Yellow-eyed Pigeon","Columbidae (Pigeons, Doves)","VU"
"2452","Columba palumbus","Common Woodpigeon","Columbidae (Pigeons, Doves)","LC"
"2461","Columba hodgsonii","Speckled Woodpigeon","Columbidae (Pigeons, Doves)","LC"
"2463","Columba pulchricollis","Ashy Woodpigeon","Columbidae (Pigeons, Doves)","LC"
"2464","Columba elphinstonii","Nilgiri Woodpigeon","Columbidae (Pigeons, Doves)","VU"
"2465","Columba torringtoniae","Sri Lanka Woodpigeon","Columbidae (Pigeons, Doves)","VU"
"2466","Columba punicea","Pale-capped Pigeon","Columbidae (Pigeons, Doves)","VU"
"2467","Columba argentina","Silvery Pigeon","Columbidae (Pigeons, Doves)","CR"
"2468","Columba palumboides","Andaman Woodpigeon","Columbidae (Pigeons, Doves)","NT"
"2469","Columba janthina","Japanese Woodpigeon","Columbidae (Pigeons, Doves)","NT"
"2472","Columba versicolor","Bonin Woodpigeon","Columbidae (Pigeons, Doves)","EX"
"2473","Columba jouyi","Ryukyu Woodpigeon","Columbidae (Pigeons, Doves)","EX"
"2470","Columba vitiensis","Metallic Pigeon","Columbidae (Pigeons, Doves)","LC"
"2498","Streptopelia turtur","European Turtle-dove","Columbidae (Pigeons, Doves)","VU"
"2501","Streptopelia orientalis","Oriental Turtle-dove","Columbidae (Pigeons, Doves)","LC"
"1016732","Streptopelia dusumieri","Philippine Collared-dove","Columbidae (Pigeons, Doves)","VU"
"1016730","Streptopelia bitorquata","Sunda Collared-dove","Columbidae (Pigeons, Doves)","LC"
"1016754","Streptopelia decaocto","Eurasian Collared-dove","Columbidae (Pigeons, Doves)","LC"
"1016757","Streptopelia xanthocycla","Burmese Collared-dove","Columbidae (Pigeons, Doves)","LC"
"2507","Streptopelia tranquebarica","Red Turtle-dove","Columbidae (Pigeons, Doves)","LC"
"1016946","Spilopelia chinensis","Eastern Spotted Dove","Columbidae (Pigeons, Doves)","LC"
"1016947","Spilopelia suratensis","Western Spotted Dove","Columbidae (Pigeons, Doves)","LC"
"2502","Spilopelia senegalensis","Laughing Dove","Columbidae (Pigeons, Doves)","LC"
"2513","Macropygia unchall","Barred Cuckoo-dove","Columbidae (Pigeons, Doves)","LC"
"2514","Macropygia rufipennis","Andaman Cuckoo-dove","Columbidae (Pigeons, Doves)","LC"
"2516","Macropygia emiliana","Ruddy Cuckoo-dove","Columbidae (Pigeons, Doves)","LC"
"2515","Macropygia tenuirostris","Philippine Cuckoo-dove","Columbidae (Pigeons, Doves)","LC"
"1099019","Macropygia macassariensis","Flores Sea Cuckoo-dove","Columbidae (Pigeons, Doves)","LC"
"1099018","Macropygia magna","Timor Cuckoo-dove","Columbidae (Pigeons, Doves)","LC"
"1099017","Macropygia timorlaoensis","Tanimbar Cuckoo-dove","Columbidae (Pigeons, Doves)","LC"
"2517","Macropygia amboinensis","Slender-billed Cuckoo-dove","Columbidae (Pigeons, Doves)","LC"
"2520","Macropygia ruficeps","Little Cuckoo-dove","Columbidae (Pigeons, Doves)","LC"
"2521","Macropygia nigrirostris","Black-billed Cuckoo-dove","Columbidae (Pigeons, Doves)","LC"
"1099020","Turacoena manadensis","White-faced Cuckoo-dove","Columbidae (Pigeons, Doves)","LC"
"1099021","Turacoena sulaensis","Sula Cuckoo-dove","Columbidae (Pigeons, Doves)","LC"
"2527","Turacoena modesta","Black Cuckoo-dove","Columbidae (Pigeons, Doves)","NT"
"2523","Reinwardtoena reinwardti","Great Cuckoo-dove","Columbidae (Pigeons, Doves)","LC"
"2536","Henicophaps albifrons","New Guinea Bronzewing","Columbidae (Pigeons, Doves)","LC"
"2605","Gallicolumba luzonica","Luzon Bleeding-heart","Columbidae (Pigeons, Doves)","NT"
"2608","Gallicolumba crinigera","Mindanao Bleeding-heart","Columbidae (Pigeons, Doves)","VU"
"2606","Gallicolumba platenae","Mindoro Bleeding-heart","Columbidae (Pigeons, Doves)","CR"
"2607","Gallicolumba keayi","Negros Bleeding-heart","Columbidae (Pigeons, Doves)","CR"
"2609","Gallicolumba menagei","Sulu Bleeding-heart","Columbidae (Pigeons, Doves)","CR"
"2611","Gallicolumba tristigmata","Sulawesi Ground-dove","Columbidae (Pigeons, Doves)","LC"
"2610","Gallicolumba rufigula","Cinnamon Ground-dove","Columbidae (Pigeons, Doves)","LC"
"2623","Alopecoenas hoedtii","Wetar Ground-dove","Columbidae (Pigeons, Doves)","EN"
"2612","Alopecoenas jobiensis","White-breasted Ground-dove","Columbidae (Pigeons, Doves)","LC"
"1016944","Alopecoenas beccarii","Western Bronze Ground-dove","Columbidae (Pigeons, Doves)","LC"
