"SpcRecID","Scientific name","English name","Family","Global IUCN Red List Category"
"2858","Hypotaenidia wakensis","Wake Rail","Rallidae (Rails, Gallinules, Coots)","EX"
"2855","Hypotaenidia philippensis","Buff-banded Rail","Rallidae (Rails, Gallinules, Coots)","LC"
"2859","Hypotaenidia pacifica","Tahiti Rail","Rallidae (Rails, Gallinules, Coots)","EX"
"30094","Zapornia nigra","Miller's Rail","Rallidae (Rails, Gallinules, Coots)","EX"
"2913","Zapornia atra","Henderson Crake","Rallidae (Rails, Gallinules, Coots)","VU"
"2911","Zapornia tabuensis","Spotless Crake","Rallidae (Rails, Gallinules, Coots)","LC"
"2912","Zapornia monasa","Kosrae Crake","Rallidae (Rails, Gallinules, Coots)","EX"
"2915","Amaurornis cinerea","White-browed Crake","Rallidae (Rails, Gallinules, Coots)","LC"
"2927","Porphyrio porphyrio","Purple Swamphen","Rallidae (Rails, Gallinules, Coots)","LC"
"1017083","Porphyrio paepae","Marquesan Swamphen","Rallidae (Rails, Gallinules, Coots)","EX"
"2933","Pareudiastes pacificus","Samoan Moorhen","Rallidae (Rails, Gallinules, Coots)","CR"
"1017062","Gallinula chloropus","Common Moorhen","Rallidae (Rails, Gallinules, Coots)","LC"
"2944","Fulica atra","Common Coot","Rallidae (Rails, Gallinules, Coots)","LC"
"3969","Oceanites oceanicus","Wilson's Storm-petrel","Oceanitidae (Southern Storm-petrels)","LC"
"3974","Fregetta grallaria","White-bellied Storm-petrel","Oceanitidae (Southern Storm-petrels)","LC"
"3973","Fregetta tropica","Black-bellied Storm-petrel","Oceanitidae (Southern Storm-petrels)","LC"
"3975","Nesofregetta fuliginosa","Polynesian Storm-petrel","Oceanitidae (Southern Storm-petrels)","EN"
"1018412","Hydrobates castro","Band-rumped Storm-petrel","Hydrobatidae (Northern Storm-petrels)","LC"
"3985","Hydrobates matsudairae","Matsudaira's Storm-petrel","Hydrobatidae (Northern Storm-petrels)","VU"
"1018415","Hydrobates leucorhous","Leach's Storm-petrel","Hydrobatidae (Northern Storm-petrels)","VU"
"3989","Hydrobates furcatus","Fork-tailed Storm-petrel","Hydrobatidae (Northern Storm-petrels)","LC"
"3957","Phoebastria nigripes","Black-footed Albatross","Diomedeidae (Albatrosses)","NT"
"3958","Phoebastria immutabilis","Laysan Albatross","Diomedeidae (Albatrosses)","NT"
"3956","Phoebastria albatrus","Short-tailed Albatross","Diomedeidae (Albatrosses)","VU"
"30007","Thalassarche impavida","Campbell Albatross","Diomedeidae (Albatrosses)","VU"
"3963","Thalassarche eremita","Chatham Albatross","Diomedeidae (Albatrosses)","VU"
"3875","Daption capense","Cape Petrel","Procellariidae (Petrels, Shearwaters)","LC"
"3887","Pterodroma leucoptera","White-winged Petrel","Procellariidae (Petrels, Shearwaters)","VU"
"3890","Pterodroma brevipes","Collared Petrel","Procellariidae (Petrels, Shearwaters)","VU"
"3892","Pterodroma longirostris","Stejneger's Petrel","Procellariidae (Petrels, Shearwaters)","VU"
"3888","Pterodroma cookii","Cook's Petrel","Procellariidae (Petrels, Shearwaters)","VU"
"3889","Pterodroma pycrofti","Pycroft's Petrel","Procellariidae (Petrels, Shearwaters)","VU"
"3886","Pterodroma hypoleuca","Bonin Petrel","Procellariidae (Petrels, Shearwaters)","LC"
"3883","Pterodroma nigripennis","Black-winged Petrel","Procellariidae (Petrels, Shearwaters)","LC"
"3901","Pterodroma ultima","Murphy's Petrel","Procellariidae (Petrels, Shearwaters)","LC"
"3902","Pterodroma solandri","Providence Petrel","Procellariidae (Petrels, Shearwaters)","VU"
"3898","Pterodroma neglecta","Kermadec Petrel","Procellariidae (Petrels, Shearwaters)","LC"
"3895","Pterodroma heraldica","Herald Petrel","Procellariidae (Petrels, Shearwaters)","LC"
"30028","Pterodroma atrata","Henderson Petrel","Procellariidae (Petrels, Shearwaters)","EN"
"3893","Pterodroma alba","Phoenix Petrel","Procellariidae (Petrels, Shearwaters)","EN"
"3885","Pterodroma inexpectata","Mottled Petrel","Procellariidae (Petrels, Shearwaters)","NT"
"3884","Pterodroma cervicalis","White-necked Petrel","Procellariidae (Petrels, Shearwaters)","VU"
"3899","Pterodroma externa","Juan Fernandez Petrel","Procellariidae (Petrels, Shearwaters)","VU"
"3923","Procellaria parkinsoni","Black Petrel","Procellariidae (Petrels, Shearwaters)","VU"
"3928","Ardenna pacifica","Wedge-tailed Shearwater","Procellariidae (Petrels, Shearwaters)","LC"
"3929","Ardenna bulleri","Buller's Shearwater","Procellariidae (Petrels, Shearwaters)","VU"
"3934","Ardenna tenuirostris","Short-tailed Shearwater","Procellariidae (Petrels, Shearwaters)","LC"
"3933","Ardenna grisea","Sooty Shearwater","Procellariidae (Petrels, Shearwaters)","NT"
"3930","Ardenna carneipes","Flesh-footed Shearwater","Procellariidae (Petrels, Shearwaters)","NT"
"3927","Calonectris leucomelas","Streaked Shearwater","Procellariidae (Petrels, Shearwaters)","NT"
"3935","Puffinus nativitatis","Christmas Shearwater","Procellariidae (Petrels, Shearwaters)","LC"
"1016876","Puffinus bryani","Bryan's Shearwater","Procellariidae (Petrels, Shearwaters)","CR"
"1018411","Puffinus myrtae","Rapa Shearwater","Procellariidae (Petrels, Shearwaters)","CR"
"32228","Puffinus bailloni","Tropical Shearwater","Procellariidae (Petrels, Shearwaters)","LC"
"1016943","Puffinus lherminieri","Audubon's Shearwater","Procellariidae (Petrels, Shearwaters)","LC"
"3881","Pseudobulweria macgillivrayi","Fiji Petrel","Procellariidae (Petrels, Shearwaters)","CR"
"3880","Pseudobulweria rostrata","Tahiti Petrel","Procellariidae (Petrels, Shearwaters)","NT"
"3920","Bulweria bulwerii","Bulwer's Petrel","Procellariidae (Petrels, Shearwaters)","LC"
"3757","Ixobrychus sinensis","Yellow Bittern","Ardeidae (Herons)","LC"
"3742","Nycticorax nycticorax","Black-crowned Night-heron","Ardeidae (Herons)","LC"
"3743","Nycticorax caledonicus","Rufous Night-heron","Ardeidae (Herons)","LC"
"1016802","Butorides striata","Green-backed Heron","Ardeidae (Herons)","LC"
"3730","Bubulcus ibis","Cattle Egret","Ardeidae (Herons)","LC"
"3715","Ardea cinerea","Grey Heron","Ardeidae (Herons)","LC"
"1101858","Ardea herodias","Great Blue Heron","Ardeidae (Herons)","LC"
"3728","Ardea alba","Great White Egret","Ardeidae (Herons)","LC"
"1016782","Ardea intermedia","Intermediate Egret","Ardeidae (Herons)","LC"
"3706","Egretta novaehollandiae","White-faced Heron","Ardeidae (Herons)","LC"
"1016839","Egretta garzetta","Little Egret","Ardeidae (Herons)","LC"
"3713","Egretta sacra","Pacific Reef-egret","Ardeidae (Herons)","LC"
"3846","Fregata ariel","Lesser Frigatebird","Fregatidae (Frigatebirds)","LC"
"3845","Fregata minor","Great Frigatebird","Fregatidae (Frigatebirds)","LC"
"3843","Fregata magnificens","Magnificent Frigatebird","Fregatidae (Frigatebirds)","LC"
"3658","Sula sula","Red-footed Booby","Sulidae (Gannets, Boobies)","LC"
"3659","Sula leucogaster","Brown Booby","Sulidae (Gannets, Boobies)","LC"
"32652","Sula dactylatra","Masked Booby","Sulidae (Gannets, Boobies)","LC"
"3668","Microcarbo melanoleucos","Little Pied Cormorant","Phalacrocoracidae (Cormorants)","LC"
"1016812","Himantopus himantopus","Black-winged Stilt","Recurvirostridae (Avocets, Stilts)","LC"
"3114","Pluvialis squatarola","Grey Plover","Charadriidae (Plovers)","LC"
"3112","Pluvialis fulva","Pacific Golden Plover","Charadriidae (Plovers)","LC"
"3116","Charadrius hiaticula","Common Ringed Plover","Charadriidae (Plovers)","LC"
"3117","Charadrius semipalmatus","Semipalmated Plover","Charadriidae (Plovers)","LC"
"3119","Charadrius dubius","Little Ringed Plover","Charadriidae (Plovers)","LC"
"1016711","Charadrius alexandrinus","Kentish Plover","Charadriidae (Plovers)","LC"
"3138","Charadrius mongolus","Lesser Sandplover","Charadriidae (Plovers)","LC"
"3139","Charadrius leschenaultii","Greater Sandplover","Charadriidae (Plovers)","LC"
"3010","Numenius tahitiensis","Bristle-thighed Curlew","Scolopacidae (Sandpipers, Snipes, Phalaropes)","NT"
"3009","Numenius phaeopus","Whimbrel","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3007","Numenius minutus","Little Curlew","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3012","Numenius arquata","Eurasian Curlew","Scolopacidae (Sandpipers, Snipes, Phalaropes)","NT"
"3014","Numenius madagascariensis","Far Eastern Curlew","Scolopacidae (Sandpipers, Snipes, Phalaropes)","EN"
"3005","Limosa lapponica","Bar-tailed Godwit","Scolopacidae (Sandpipers, Snipes, Phalaropes)","NT"
"3003","Limosa limosa","Black-tailed Godwit","Scolopacidae (Sandpipers, Snipes, Phalaropes)","NT"
"3034","Arenaria interpres","Ruddy Turnstone","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3040","Calidris tenuirostris","Great Knot","Scolopacidae (Sandpipers, Snipes, Phalaropes)","EN"
"3062","Calidris pugnax","Ruff","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3053","Calidris acuminata","Sharp-tailed Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3057","Calidris ferruginea","Curlew Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","NT"
"3048","Calidris subminuta","Long-toed Stint","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3046","Calidris ruficollis","Red-necked Stint","Scolopacidae (Sandpipers, Snipes, Phalaropes)","NT"
"3042","Calidris alba","Sanderling","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3056","Calidris alpina","Dunlin","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3052","Calidris melanotos","Pectoral Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3044","Calidris mauri","Western Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3033","Prosobonia leucoptera","Tahiti Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","EX"
"30098","Prosobonia ellisi","Moorea Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","EX"
"1017091","Prosobonia cancellata","Christmas Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","EX"
"1017086","Prosobonia parvirostris","Tuamotu Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","EN"
"3037","Limnodromus scolopaceus","Long-billed Dowitcher","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"2988","Gallinago megala","Swinhoe's Snipe","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3063","Steganopus tricolor","Wilson's Phalarope","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3026","Xenus cinereus","Terek Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3027","Actitis hypoleucos","Common Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3029","Tringa brevipes","Grey-tailed Tattler","Scolopacidae (Sandpipers, Snipes, Phalaropes)","NT"
"3030","Tringa incana","Wandering Tattler","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3022","Tringa flavipes","Lesser Yellowlegs","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3019","Tringa nebularia","Common Greenshank","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3017","Tringa totanus","Common Redshank","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3025","Tringa glareola","Wood Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3018","Tringa stagnatilis","Marsh Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3188","Glareola maldivarum","Oriental Pratincole","Glareolidae (Coursers, Pratincoles)","LC"
"3294","Anous stolidus","Brown Noddy","Laridae (Gulls, Terns, Skimmers)","LC"
"3296","Anous tenuirostris","Lesser Noddy","Laridae (Gulls, Terns, Skimmers)","LC"
"3295","Anous minutus","Black Noddy","Laridae (Gulls, Terns, Skimmers)","LC"
"1016817","Anous ceruleus","Blue Noddy","Laridae (Gulls, Terns, Skimmers)","LC"
"32157","Anous albivittus","Grey Noddy","Laridae (Gulls, Terns, Skimmers)","LC"
"3298","Gygis alba","Common White Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3299","Gygis microrhyncha","Little White Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3240","Larus ridibundus","Black-headed Gull","Laridae (Gulls, Terns, Skimmers)","LC"
"3288","Onychoprion fuscatus","Sooty Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3287","Onychoprion anaethetus","Bridled Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3286","Onychoprion lunatus","Grey-backed Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3276","Sternula albifrons","Little Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3290","Chlidonias hybrida","Whiskered Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3291","Chlidonias leucopterus","White-winged Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3268","Sterna sumatrana","Black-naped Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3270","Sterna hirundo","Common Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3263","Thalasseus bergii","Greater Crested Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3202","Stercorarius longicaudus","Long-tailed Jaeger","Stercorariidae (Skuas)","LC"
"3201","Stercorarius parasiticus","Arctic Jaeger","Stercorariidae (Skuas)","LC"
"3200","Stercorarius pomarinus","Pomarine Jaeger","Stercorariidae (Skuas)","LC"
"3199","Catharacta maccormicki","South Polar Skua","Stercorariidae (Skuas)","LC"
"2158","Tyto longimembris","Eastern Grass-owl","Tytonidae (Barn-owls)","LC"
"2155","Tyto alba","Common Barn-owl","Tytonidae (Barn-owls)","LC"
"2156","Tyto glaucops","Ashy-faced Owl","Tytonidae (Barn-owls)","LC"
"2211","Pyrroglaux podargina","Palau Owl","Strigidae (Typical Owls)","LC"
"2322","Asio flammeus","Short-eared Owl","Strigidae (Typical Owls)","LC"
"3324","Pandion haliaetus","Osprey","Pandionidae (Osprey)","LC"
"3402","Circus approximans","Swamp Harrier","Accipitridae (Hawks, Eagles)","LC"
"3428","Accipiter soloensis","Chinese Sparrowhawk","Accipitridae (Hawks, Eagles)","LC"
"3435","Accipiter rufitorques","Fiji Goshawk","Accipitridae (Hawks, Eagles)","LC"
"1101861","Milvus migrans","Black Kite","Accipitridae (Hawks, Eagles)","LC"
"32412","Milvus aegyptius","Yellow-billed Kite","Accipitridae (Hawks, Eagles)","LC"
"3513","Buteo jamaicensis","Red-tailed Hawk","Accipitridae (Hawks, Eagles)","LC"
"31630","Buteo japonicus","Japanese Buzzard","Accipitridae (Hawks, Eagles)","LC"
"1043","Eurystomus orientalis","Oriental Dollarbird","Coraciidae (Rollers)","LC"
"1153","Megaceryle alcyon","Belted Kingfisher","Alcedinidae (Kingfishers)","LC"
"1123","Todiramphus chloris","Collared Kingfisher","Alcedinidae (Kingfishers)","LC"
"1016523","Todiramphus pelewensis","Palau Kingfisher","Alcedinidae (Kingfishers)","NT"
"1016520","Todiramphus cinnamominus","Guam Kingfisher","Alcedinidae (Kingfishers)","EW"
"1016652","Todiramphus reichenbachii","Pohnpei Kingfisher","Alcedinidae (Kingfishers)","VU"
"1127","Todiramphus sanctus","Sacred Kingfisher","Alcedinidae (Kingfishers)","LC"
"1120","Todiramphus recurvirostris","Flat-billed Kingfisher","Alcedinidae (Kingfishers)","LC"
"1130","Todiramphus tutus","Chattering Kingfisher","Alcedinidae (Kingfishers)","NT"
"1129","Todiramphus ruficollaris","Mangaia Kingfisher","Alcedinidae (Kingfishers)","VU"
"1016685","Todiramphus youngi","Moorea Kingfisher","Alcedinidae (Kingfishers)","NT"
"1016682","Todiramphus veneratus","Tahiti Kingfisher","Alcedinidae (Kingfishers)","LC"
"1132","Todiramphus gambieri","Tuamotu Kingfisher","Alcedinidae (Kingfishers)","CR"
"1131","Todiramphus godeffroyi","Marquesas Kingfisher","Alcedinidae (Kingfishers)","CR"
"1144","Tanysiptera galatea","Common Paradise-kingfisher","Alcedinidae (Kingfishers)","LC"
"3590","Falco tinnunculus","Common Kestrel","Falconidae (Falcons, Caracaras)","LC"
"3596","Falco sparverius","American Kestrel","Falconidae (Falcons, Caracaras)","LC"
"1016472","Falco peregrinus","Peregrine Falcon","Falconidae (Falcons, Caracaras)","LC"
"1448","Prosopeia splendens","Crimson Shining-parrot","Psittacidae (Parrots)","VU"
"1449","Prosopeia personata","Masked Shining-parrot","Psittacidae (Parrots)","NT"
"1450","Prosopeia tabuensis","Maroon Shining-parrot","Psittacidae (Parrots)","LC"
"1478","Cyanoramphus zealandicus","Black-fronted Parakeet","Psittacidae (Parrots)","EX"
"30075","Cyanoramphus ulietanus","Raiatea Parakeet","Psittacidae (Parrots)","EX"
"1381","Charmosyna amabilis","Red-throated Lorikeet","Psittacidae (Parrots)","CR"
"1364","Vini australis","Blue-crowned Lorikeet","Psittacidae (Parrots)","LC"
"1365","Vini kuhlii","Rimatara Lorikeet","Psittacidae (Parrots)","EN"
"1366","Vini stepheni","Henderson Lorikeet","Psittacidae (Parrots)","VU"
"1367","Vini peruviana","Blue Lorikeet","Psittacidae (Parrots)","VU"
"1368","Vini ultramarina","Ultramarine Lorikeet","Psittacidae (Parrots)","CR"
"1363","Phigys solitarius","Collared Lory","Psittacidae (Parrots)","LC"
"1352","Trichoglossus rubiginosus","Pohnpei Lorikeet","Psittacidae (Parrots)","NT"
"1017089","Eclectus infectus","Oceanic Parrot","Psittacidae (Parrots)","EX"
"4416","Tyrannus dominicensis","Grey Kingbird","Tyrannidae (Tyrant-flycatchers)","LC"
"5299","Meliphacator provocator","Kadavu Honeyeater","Meliphagidae (Honeyeaters)","LC"
"1017463","Gymnomyza viridis","Yellow-billed Honeyeater","Meliphagidae (Honeyeaters)","LC"
"1017464","Gymnomyza brunneirostris","Giant Honeyeater","Meliphagidae (Honeyeaters)","LC"
"5353","Gymnomyza samoensis","Mao","Meliphagidae (Honeyeaters)","EN"
"1017467","Foulehaio procerior","Kikau","Meliphagidae (Honeyeaters)","LC"
"1017466","Foulehaio taviunensis","Fiji Wattled Honeyeater","Meliphagidae (Honeyeaters)","LC"
"1017465","Foulehaio carunculatus","Polynesian Wattled Honeyeater","Meliphagidae (Honeyeaters)","LC"
"5229","Myzomela chermesina","Rotuma Myzomela","Meliphagidae (Honeyeaters)","VU"
"5228","Myzomela cardinalis","Cardinal Myzomela","Meliphagidae (Honeyeaters)","LC"
"5227","Myzomela rubratra","Micronesian Myzomela","Meliphagidae (Honeyeaters)","LC"
"5237","Myzomela jugularis","Orange-breasted Myzomela","Meliphagidae (Honeyeaters)","LC"
"5674","Pachycephala tenebrosa","Morningbird","Pachycephalidae (Whistlers)","LC"
"5657","Pachycephala flavifrons","Samoan Whistler","Pachycephalidae (Whistlers)","LC"
"5658","Pachycephala jacquinoti","Tongan Whistler","Pachycephalidae (Whistlers)","NT"
"1017519","Pachycephala vitiensis","Fiji Whistler","Pachycephalidae (Whistlers)","LC"
"1099029","Vireo olivaceus","Red-eyed Vireo","Vireonidae (Vireos and allies)","LC"
"5587","Vireo altiloquus","Black-whiskered Vireo","Vireonidae (Vireos and allies)","LC"
"5567","Vireo griseus","White-eyed Vireo","Vireonidae (Vireos and allies)","LC"
"1017553","Edolisoma monacha","Palau Cicadabird","Campephagidae (Cuckoo-shrikes)","LC"
"1017554","Edolisoma nesiotis","Yap Cicadabird","Campephagidae (Cuckoo-shrikes)","EN"
"1017555","Edolisoma insperatum","Pohnpei Cicadabird","Campephagidae (Cuckoo-shrikes)","EN"
"5959","Lalage maculosa","Polynesian Triller","Campephagidae (Cuckoo-shrikes)","LC"
"5960","Lalage sharpei","Samoan Triller","Campephagidae (Cuckoo-shrikes)","NT"
"5858","Artamus leucoryn","White-breasted Woodswallow","Artamidae (Woodswallows)","LC"
"5862","Artamus mentalis","Fiji Woodswallow","Artamidae (Woodswallows)","LC"
"1017578","Lamprolia klinesmithi","Natewa Silktail","Lamproliidae (Silktails)","VU"
"1017577","Lamprolia victoriae","Taveuni Silktail","Lamproliidae (Silktails)","NT"
"6017","Rhipidura lepida","Palau Fantail","Rhipiduridae (Fantails)","LC"
"1017601","Rhipidura rufifrons","Rufous Fantail","Rhipiduridae (Fantails)","LC"
"6022","Rhipidura kubaryi","Pohnpei Fantail","Rhipiduridae (Fantails)","LC"
"1017606","Rhipidura layardi","Fiji Streaked Fantail","Rhipiduridae (Fantails)","LC"
"1017604","Rhipidura rufilateralis","Taveuni Streaked Fantail","Rhipiduridae (Fantails)","NT"
"6011","Rhipidura nebulosa","Samoan Fantail","Rhipiduridae (Fantails)","LC"
"6010","Rhipidura personata","Kadavu Fantail","Rhipiduridae (Fantails)","NT"
"6124","Myiagra freycineti","Guam Flycatcher","Monarchidae (Monarchs)","EX"
"6126","Myiagra oceanica","Chuuk Flycatcher","Monarchidae (Monarchs)","LC"
"6125","Myiagra erythrops","Palau Flycatcher","Monarchidae (Monarchs)","LC"
"6127","Myiagra pluto","Pohnpei Flycatcher","Monarchidae (Monarchs)","LC"
