"SpcRecID","Scientific name","English name","Family","Global IUCN Red List Category"
"30015","Thalassarche carteri","Indian Yellow-nosed Albatross","Diomedeidae (Albatrosses)","EN"
"3964","Thalassarche chrysostoma","Grey-headed Albatross","Diomedeidae (Albatrosses)","EN"
"3959","Thalassarche melanophris","Black-browed Albatross","Diomedeidae (Albatrosses)","LC"
"3962","Thalassarche salvini","Salvin's Albatross","Diomedeidae (Albatrosses)","VU"
"3871","Macronectes halli","Northern Giant Petrel","Procellariidae (Petrels, Shearwaters)","LC"
"3870","Macronectes giganteus","Southern Giant Petrel","Procellariidae (Petrels, Shearwaters)","LC"
"3873","Fulmarus glacialoides","Southern Fulmar","Procellariidae (Petrels, Shearwaters)","LC"
"3874","Thalassoica antarctica","Antarctic Petrel","Procellariidae (Petrels, Shearwaters)","LC"
"3875","Daption capense","Cape Petrel","Procellariidae (Petrels, Shearwaters)","LC"
"3876","Pagodroma nivea","Snow Petrel","Procellariidae (Petrels, Shearwaters)","LC"
"3913","Halobaena caerulea","Blue Petrel","Procellariidae (Petrels, Shearwaters)","LC"
"3914","Pachyptila vittata","Broad-billed Prion","Procellariidae (Petrels, Shearwaters)","LC"
"1018383","Pachyptila salvini","Salvin's Prion","Procellariidae (Petrels, Shearwaters)","LC"
"3916","Pachyptila desolata","Antarctic Prion","Procellariidae (Petrels, Shearwaters)","LC"
"3917","Pachyptila belcheri","Slender-billed Prion","Procellariidae (Petrels, Shearwaters)","LC"
"3918","Pachyptila turtur","Fairy Prion","Procellariidae (Petrels, Shearwaters)","LC"
"3919","Pachyptila crassirostris","Fulmar Prion","Procellariidae (Petrels, Shearwaters)","LC"
"3877","Aphrodroma brevirostris","Kerguelen Petrel","Procellariidae (Petrels, Shearwaters)","LC"
"3885","Pterodroma inexpectata","Mottled Petrel","Procellariidae (Petrels, Shearwaters)","NT"
"3908","Pterodroma mollis","Soft-plumaged Petrel","Procellariidae (Petrels, Shearwaters)","LC"
"3905","Pterodroma lessonii","White-headed Petrel","Procellariidae (Petrels, Shearwaters)","LC"
"1016861","Pterodroma macroptera","Great-winged Petrel","Procellariidae (Petrels, Shearwaters)","LC"
"3925","Procellaria cinerea","Grey Petrel","Procellariidae (Petrels, Shearwaters)","NT"
"3922","Procellaria aequinoctialis","White-chinned Petrel","Procellariidae (Petrels, Shearwaters)","VU"
"3934","Ardenna tenuirostris","Short-tailed Shearwater","Procellariidae (Petrels, Shearwaters)","LC"
"3933","Ardenna grisea","Sooty Shearwater","Procellariidae (Petrels, Shearwaters)","NT"
"3930","Ardenna carneipes","Flesh-footed Shearwater","Procellariidae (Petrels, Shearwaters)","NT"
"3936","Puffinus puffinus","Manx Shearwater","Procellariidae (Petrels, Shearwaters)","LC"
"1016942","Puffinus elegans","Subantarctic Shearwater","Procellariidae (Petrels, Shearwaters)","LC"
"1016941","Puffinus assimilis","Little Shearwater","Procellariidae (Petrels, Shearwaters)","LC"
"1099053","Pelecanoides georgicus","South Georgia Diving-petrel","Procellariidae (Petrels, Shearwaters)","LC"
"3951","Pelecanoides urinatrix","Common Diving-petrel","Procellariidae (Petrels, Shearwaters)","LC"
"3782","Theristicus caudatus","Buff-necked Ibis","Threskiornithidae (Ibises, Spoonbills)","LC"
"3742","Nycticorax nycticorax","Black-crowned Night-heron","Ardeidae (Herons)","LC"
"1016802","Butorides striata","Green-backed Heron","Ardeidae (Herons)","LC"
"3730","Bubulcus ibis","Cattle Egret","Ardeidae (Herons)","LC"
"3728","Ardea alba","Great White Egret","Ardeidae (Herons)","LC"
"31020","Leucocarbo atriceps","Imperial Shag","Phalacrocoracidae (Cormorants)","LC"
"3684","Leucocarbo verrucosus","Kerguelen Shag","Phalacrocoracidae (Cormorants)","LC"
"3076","Chionis albus","Snowy Sheathbill","Chionidae (Sheathbills)","LC"
"3077","Chionis minor","Black-faced Sheathbill","Chionidae (Sheathbills)","LC"
"3009","Numenius phaeopus","Whimbrel","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3034","Arenaria interpres","Ruddy Turnstone","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3041","Calidris canutus","Red Knot","Scolopacidae (Sandpipers, Snipes, Phalaropes)","NT"
"3050","Calidris fuscicollis","White-rumped Sandpiper","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"2993","Gallinago paraguaiae","South American Snipe","Scolopacidae (Sandpipers, Snipes, Phalaropes)","LC"
"3221","Larus dominicanus","Kelp Gull","Laridae (Gulls, Terns, Skimmers)","LC"
"3288","Onychoprion fuscatus","Sooty Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3270","Sterna hirundo","Common Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3271","Sterna paradisaea","Arctic Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3272","Sterna vittata","Antarctic Tern","Laridae (Gulls, Terns, Skimmers)","LC"
"3273","Sterna virgata","Kerguelen Tern","Laridae (Gulls, Terns, Skimmers)","NT"
"3202","Stercorarius longicaudus","Long-tailed Jaeger","Stercorariidae (Skuas)","LC"
"3201","Stercorarius parasiticus","Arctic Jaeger","Stercorariidae (Skuas)","LC"
"3199","Catharacta maccormicki","South Polar Skua","Stercorariidae (Skuas)","LC"
"1017097","Catharacta antarctica","Brown Skua","Stercorariidae (Skuas)","LC"
"2322","Asio flammeus","Short-eared Owl","Strigidae (Typical Owls)","LC"
"3818","Cathartes aura","Turkey Vulture","Cathartidae (New World vultures)","LC"
"3570","Caracara cheriway","Crested Caracara","Falconidae (Falcons, Caracaras)","LC"
"3596","Falco sparverius","American Kestrel","Falconidae (Falcons, Caracaras)","LC"
"1016472","Falco peregrinus","Peregrine Falcon","Falconidae (Falcons, Caracaras)","LC"
"1606","Enicognathus ferrugineus","Austral Parakeet","Psittacidae (Parrots)","LC"
"4438","Pitangus sulphuratus","Great Kiskadee","Tyrannidae (Tyrant-flycatchers)","LC"
"4313","Xolmis pyrope","Fire-eyed Diucon","Tyrannidae (Tyrant-flycatchers)","LC"
"7116","Hirundo rustica","Barn Swallow","Hirundinidae (Swallows and martins)","LC"
"6854","Mimus patagonicus","Patagonian Mockingbird","Mimidae (Mockingbirds and thrashers)","LC"
"8458","Anthus antarcticus","South Georgia Pipit","Motacillidae (Wagtails and pipits)","NT"
"9720","Leistes loyca","Long-tailed Meadowlark","Icteridae (New World blackbirds)","LC"
"9462","Rhopospina fruticeti","Mourning Sierra-finch","Thraupidae (Tanagers)","LC"
