"SpcRecID","Scientific name","English name","Family","Global IUCN Red List Category"
"26","Crypturellus transfasciatus","Pale-browed Tinamou","Tinamidae (Tinamous)","NT"
"28","Crypturellus boucardi","Slaty-breasted Tinamou","Tinamidae (Tinamous)","LC"
"29","Crypturellus kerriae","Choco Tinamou","Tinamidae (Tinamous)","VU"
"36","Crypturellus variegatus","Variegated Tinamou","Tinamidae (Tinamous)","LC"
"37","Crypturellus brevirostris","Rusty Tinamou","Tinamidae (Tinamous)","LC"
"38","Crypturellus bartletti","Bartlett's Tinamou","Tinamidae (Tinamous)","LC"
"40","Crypturellus casiquiare","Barred Tinamou","Tinamidae (Tinamous)","LC"
"39","Crypturellus parvirostris","Small-billed Tinamou","Tinamidae (Tinamous)","LC"
"41","Crypturellus tataupa","Tataupa Tinamou","Tinamidae (Tinamous)","LC"
"32199","Rhynchotus rufescens","Red-winged Tinamou","Tinamidae (Tinamous)","LC"
"31983","Rhynchotus maculicollis","Huayco Tinamou","Tinamidae (Tinamous)","LC"
"43","Nothoprocta taczanowskii","Taczanowski's Tinamou","Tinamidae (Tinamous)","VU"
"45","Nothoprocta ornata","Ornate Tinamou","Tinamidae (Tinamous)","LC"
"48","Nothoprocta perdicaria","Chilean Tinamou","Tinamidae (Tinamous)","LC"
"47","Nothoprocta cinerascens","Brushland Tinamou","Tinamidae (Tinamous)","LC"
"46","Nothoprocta pentlandii","Andean Tinamou","Tinamidae (Tinamous)","LC"
"49","Nothoprocta curvirostris","Curve-billed Tinamou","Tinamidae (Tinamous)","LC"
"54","Nothura boraquira","White-bellied Nothura","Tinamidae (Tinamous)","LC"
"53","Nothura minor","Lesser Nothura","Tinamidae (Tinamous)","VU"
"50","Nothura darwinii","Darwin's Nothura","Tinamidae (Tinamous)","LC"
"1099054","Nothura maculosa","Spotted Nothura","Tinamidae (Tinamous)","LC"
"55","Taoniscus nanus","Dwarf Tinamou","Tinamidae (Tinamous)","EN"
"56","Eudromia elegans","Elegant Crested Tinamou","Tinamidae (Tinamous)","LC"
"57","Eudromia formosa","Quebracho Crested Tinamou","Tinamidae (Tinamous)","LC"
"58","Tinamotis pentlandii","Puna Tinamou","Tinamidae (Tinamous)","LC"
"59","Tinamotis ingoufi","Patagonian Tinamou","Tinamidae (Tinamous)","LC"
"4","Casuarius casuarius","Southern Cassowary","Casuariidae (Cassowaries, Emus)","LC"
"5","Casuarius bennetti","Dwarf Cassowary","Casuariidae (Cassowaries, Emus)","LC"
"6","Casuarius unappendiculatus","Northern Cassowary","Casuariidae (Cassowaries, Emus)","LC"
"7","Dromaius novaehollandiae","Common Emu","Casuariidae (Cassowaries, Emus)","LC"
"30069","Dromaius minor","King Island Emu","Casuariidae (Cassowaries, Emus)","EX"
"9783","Dromaius baudinianus","Kangaroo Island Emu","Casuariidae (Cassowaries, Emus)","EX"
"10","Apteryx haastii","Great Spotted Kiwi","Apterygidae (Kiwis)","VU"
"9","Apteryx owenii","Little Spotted Kiwi","Apterygidae (Kiwis)","NT"
"1016875","Apteryx mantelli","North Island Brown Kiwi","Apterygidae (Kiwis)","VU"
"8","Apteryx australis","Southern Brown Kiwi","Apterygidae (Kiwis)","VU"
"31791","Apteryx rowi","Okarito Kiwi","Apterygidae (Kiwis)","VU"
"110","Alectura lathami","Australian Brush-turkey","Megapodiidae (Megapodes)","LC"
"111","Aepypodius arfakianus","Wattled Brush-turkey","Megapodiidae (Megapodes)","LC"
"112","Aepypodius bruijnii","Waigeo Brush-turkey","Megapodiidae (Megapodes)","EN"
"113","Talegalla cuvieri","Red-billed Brush-turkey","Megapodiidae (Megapodes)","LC"
"114","Talegalla fuscirostris","Black-billed Brush-turkey","Megapodiidae (Megapodes)","LC"
"115","Talegalla jobiensis","Collared Brush-turkey","Megapodiidae (Megapodes)","LC"
"128","Leipoa ocellata","Malleefowl","Megapodiidae (Megapodes)","VU"
"116","Macrocephalon maleo","Maleo","Megapodiidae (Megapodes)","EN"
"127","Eulipoa wallacei","Moluccan Scrubfowl","Megapodiidae (Megapodes)","VU"
"117","Megapodius nicobariensis","Nicobar Scrubfowl","Megapodiidae (Megapodes)","VU"
"118","Megapodius cumingii","Philippine Scrubfowl","Megapodiidae (Megapodes)","LC"
"119","Megapodius bernsteinii","Sula Scrubfowl","Megapodiidae (Megapodes)","VU"
"31680","Megapodius tenimberensis","Tanimbar Scrubfowl","Megapodiidae (Megapodes)","VU"
"124","Megapodius layardi","Vanuatu Scrubfowl","Megapodiidae (Megapodes)","VU"
"125","Megapodius laperouse","Micronesian Scrubfowl","Megapodiidae (Megapodes)","EN"
"126","Megapodius pritchardii","Tongan Scrubfowl","Megapodiidae (Megapodes)","VU"
"121","Megapodius freycinet","Dusky Scrubfowl","Megapodiidae (Megapodes)","LC"
"30043","Megapodius geelvinkianus","Biak Scrubfowl","Megapodiidae (Megapodes)","VU"
"122","Megapodius decollatus","New Guinea Scrubfowl","Megapodiidae (Megapodes)","LC"
"123","Megapodius eremita","Melanesian Scrubfowl","Megapodiidae (Megapodes)","LC"
"32273","Megapodius reinwardt","Orange-footed Scrubfowl","Megapodiidae (Megapodes)","LC"
"92","Chamaepetes unicolor","Black Guan","Cracidae (Guans, Chachalacas, Curassows)","LC"
"93","Chamaepetes goudotii","Sickle-winged Guan","Cracidae (Guans, Chachalacas, Curassows)","LC"
"94","Penelopina nigra","Highland Guan","Cracidae (Guans, Chachalacas, Curassows)","VU"
"72","Penelope argyrotis","Band-tailed Guan","Cracidae (Guans, Chachalacas, Curassows)","LC"
"73","Penelope barbata","Bearded Guan","Cracidae (Guans, Chachalacas, Curassows)","NT"
"74","Penelope ortoni","Baudo Guan","Cracidae (Guans, Chachalacas, Curassows)","EN"
"75","Penelope montagnii","Andean Guan","Cracidae (Guans, Chachalacas, Curassows)","LC"
"76","Penelope marail","Marail Guan","Cracidae (Guans, Chachalacas, Curassows)","LC"
"77","Penelope superciliaris","Rusty-margined Guan","Cracidae (Guans, Chachalacas, Curassows)","LC"
"78","Penelope dabbenei","Red-faced Guan","Cracidae (Guans, Chachalacas, Curassows)","LC"
"82","Penelope jacquacu","Spix's Guan","Cracidae (Guans, Chachalacas, Curassows)","LC"
"79","Penelope purpurascens","Crested Guan","Cracidae (Guans, Chachalacas, Curassows)","LC"
"80","Penelope perspicax","Cauca Guan","Cracidae (Guans, Chachalacas, Curassows)","EN"
"81","Penelope albipennis","White-winged Guan","Cracidae (Guans, Chachalacas, Curassows)","EN"
"83","Penelope obscura","Dusky-legged Guan","Cracidae (Guans, Chachalacas, Curassows)","LC"
"84","Penelope pileata","White-crested Guan","Cracidae (Guans, Chachalacas, Curassows)","VU"
"85","Penelope ochrogaster","Chestnut-bellied Guan","Cracidae (Guans, Chachalacas, Curassows)","VU"
"86","Penelope jacucaca","White-browed Guan","Cracidae (Guans, Chachalacas, Curassows)","VU"
"87","Pipile pipile","Trinidad Piping-guan","Cracidae (Guans, Chachalacas, Curassows)","CR"
"1016773","Pipile cumanensis","Blue-throated Piping-guan","Cracidae (Guans, Chachalacas, Curassows)","LC"
"1016775","Pipile grayi","White-throated Piping-guan","Cracidae (Guans, Chachalacas, Curassows)","NT"
"89","Pipile cujubi","Red-throated Piping-guan","Cracidae (Guans, Chachalacas, Curassows)","LC"
"90","Pipile jacutinga","Black-fronted Piping-guan","Cracidae (Guans, Chachalacas, Curassows)","EN"
"91","Aburria aburri","Wattled Guan","Cracidae (Guans, Chachalacas, Curassows)","NT"
"95","Oreophasis derbianus","Horned Guan","Cracidae (Guans, Chachalacas, Curassows)","EN"
"60","Ortalis vetula","Plain Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","LC"
"61","Ortalis cinereiceps","Grey-headed Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","LC"
"62","Ortalis garrula","Chestnut-winged Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","LC"
"63","Ortalis ruficauda","Rufous-vented Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","LC"
"64","Ortalis erythroptera","Rufous-headed Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","VU"
"65","Ortalis wagleri","Rufous-bellied Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","LC"
"66","Ortalis poliocephala","West Mexican Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","LC"
"67","Ortalis canicollis","Chaco Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","LC"
"68","Ortalis leucogastra","White-bellied Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","LC"
"30044","Ortalis columbiana","Colombian Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","LC"
"1099055","Ortalis guttata","Speckled Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","LC"
"31359","Ortalis araucuan","East Brazilian Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","LC"
"1099056","Ortalis squamata","Scaled Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","LC"
"70","Ortalis motmot","Little Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","LC"
"71","Ortalis superciliaris","Buff-browed Chachalaca","Cracidae (Guans, Chachalacas, Curassows)","LC"
"96","Nothocrax urumutum","Nocturnal Curassow","Cracidae (Guans, Chachalacas, Curassows)","LC"
"103","Crax rubra","Great Curassow","Cracidae (Guans, Chachalacas, Curassows)","VU"
"104","Crax alberti","Blue-billed Curassow","Cracidae (Guans, Chachalacas, Curassows)","CR"
"105","Crax daubentoni","Yellow-knobbed Curassow","Cracidae (Guans, Chachalacas, Curassows)","NT"
"106","Crax alector","Black Curassow","Cracidae (Guans, Chachalacas, Curassows)","VU"
"1016866","Crax fasciolata","Bare-faced Curassow","Cracidae (Guans, Chachalacas, Curassows)","VU"
"1016867","Crax pinima","Belem Curassow","Cracidae (Guans, Chachalacas, Curassows)","CR"
"107","Crax globulosa","Wattled Curassow","Cracidae (Guans, Chachalacas, Curassows)","EN"
"109","Crax blumenbachii","Red-billed Curassow","Cracidae (Guans, Chachalacas, Curassows)","EN"
"97","Mitu tomentosum","Crestless Curassow","Cracidae (Guans, Chachalacas, Curassows)","NT"
"100","Mitu mitu","Alagoas Curassow","Cracidae (Guans, Chachalacas, Curassows)","EW"
"99","Mitu tuberosum","Razor-billed Curassow","Cracidae (Guans, Chachalacas, Curassows)","LC"
"98","Mitu salvini","Salvin's Curassow","Cracidae (Guans, Chachalacas, Curassows)","LC"
"1016864","Pauxi unicornis","Horned Curassow","Cracidae (Guans, Chachalacas, Curassows)","CR"
"1016865","Pauxi koepckeae","Sira Curassow","Cracidae (Guans, Chachalacas, Curassows)","CR"
"101","Pauxi pauxi","Helmeted Curassow","Cracidae (Guans, Chachalacas, Curassows)","EN"
"308","Numida meleagris","Helmeted Guineafowl","Numididae (Guineafowl)","LC"
"306","Agelastes meleagrides","White-breasted Guineafowl","Numididae (Guineafowl)","VU"
"307","Agelastes niger","Black Guineafowl","Numididae (Guineafowl)","LC"
"311","Acryllium vulturinum","Vulturine Guineafowl","Numididae (Guineafowl)","LC"
"309","Guttera plumifera","Plumed Guineafowl","Numididae (Guineafowl)","LC"
"1016939","Guttera verreauxi","Western Crested Guineafowl","Numididae (Guineafowl)","LC"
"1016527","Guttera pucherani","Eastern Crested Guineafowl","Numididae (Guineafowl)","LC"
"1016530","Guttera edouardi","Southern Crested Guineafowl","Numididae (Guineafowl)","LC"
"229","Ptilopachus petrosus","Stone Partridge","Odontophoridae (New World quails)","LC"
"163","Ptilopachus nahani","Nahan's Partridge","Odontophoridae (New World quails)","VU"
"320","Philortyx fasciatus","Banded Quail","Odontophoridae (New World quails)","LC"
"315","Oreortyx pictus","Mountain Quail","Odontophoridae (New World quails)","LC"
"30131","Colinus virginianus","Northern Bobwhite","Odontophoridae (New World quails)","NT"
"322","Colinus nigrogularis","Black-throated Bobwhite","Odontophoridae (New World quails)","LC"
"1016869","Colinus leucopogon","Spot-bellied Bobwhite","Odontophoridae (New World quails)","LC"
"1016868","Colinus cristatus","Crested Bobwhite","Odontophoridae (New World quails)","LC"
"316","Callipepla squamata","Scaled Quail","Odontophoridae (New World quails)","LC"
"317","Callipepla douglasii","Elegant Quail","Odontophoridae (New World quails)","LC"
"319","Callipepla gambelii","Gambel's Quail","Odontophoridae (New World quails)","LC"
"318","Callipepla californica","California Quail","Odontophoridae (New World quails)","LC"
"312","Dendrortyx barbatus","Bearded Wood-partridge","Odontophoridae (New World quails)","VU"
"313","Dendrortyx macroura","Long-tailed Wood-partridge","Odontophoridae (New World quails)","LC"
"314","Dendrortyx leucophrys","Buffy-crowned Wood-partridge","Odontophoridae (New World quails)","LC"
"324","Odontophorus gujanensis","Marbled Wood-quail","Odontophoridae (New World quails)","NT"
"325","Odontophorus capueira","Spot-winged Wood-quail","Odontophoridae (New World quails)","LC"
"326","Odontophorus melanotis","Black-eared Wood-quail","Odontophoridae (New World quails)","LC"
"327","Odontophorus erythrops","Rufous-fronted Wood-quail","Odontophoridae (New World quails)","LC"
"328","Odontophorus atrifrons","Black-fronted Wood-quail","Odontophoridae (New World quails)","VU"
"329","Odontophorus hyperythrus","Chestnut Wood-quail","Odontophoridae (New World quails)","LC"
"330","Odontophorus melanonotus","Dark-backed Wood-quail","Odontophoridae (New World quails)","VU"
"331","Odontophorus speciosus","Rufous-breasted Wood-quail","Odontophoridae (New World quails)","NT"
"332","Odontophorus dialeucos","Tacarcuna Wood-quail","Odontophoridae (New World quails)","VU"
"333","Odontophorus strophium","Gorgeted Wood-quail","Odontophoridae (New World quails)","VU"
"334","Odontophorus columbianus","Venezuelan Wood-quail","Odontophoridae (New World quails)","NT"
"335","Odontophorus leucolaemus","Black-breasted Wood-quail","Odontophoridae (New World quails)","LC"
"336","Odontophorus balliviani","Stripe-faced Wood-quail","Odontophoridae (New World quails)","LC"
"337","Odontophorus stellatus","Starred Wood-quail","Odontophoridae (New World quails)","LC"
"338","Odontophorus guttatus","Spotted Wood-quail","Odontophoridae (New World quails)","LC"
"342","Rhynchortyx cinctus","Tawny-faced Quail","Odontophoridae (New World quails)","LC"
"339","Dactylortyx thoracicus","Singing Quail","Odontophoridae (New World quails)","LC"
"1016846","Cyrtonyx montezumae","Montezuma Quail","Odontophoridae (New World quails)","LC"
"9858","Cyrtonyx sallei","Spot-breasted Quail","Odontophoridae (New World quails)","NT"
"341","Cyrtonyx ocellatus","Ocellated Quail","Odontophoridae (New World quails)","VU"
"187","Xenoperdix udzungwensis","Udzungwa Forest-partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","EN"
"228","Rollulus rouloul","Crested Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"208","Arborophila torqueola","Hill Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"209","Arborophila rufogularis","Rufous-throated Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"210","Arborophila atrogularis","White-cheeked Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"211","Arborophila crudigularis","Taiwan Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"212","Arborophila mandellii","Chestnut-breasted Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"213","Arborophila brunneopectus","Bar-backed Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"214","Arborophila rufipectus","Sichuan Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","EN"
"218","Arborophila gingica","Collared Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"219","Arborophila davidi","Orange-necked Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"220","Arborophila cambodiana","Chestnut-headed Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"32371","Arborophila campbelli","Malay Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"31619","Arborophila rolli","Tan-breasted Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"31043","Arborophila sumatrana","Sumatran Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"215","Arborophila orientalis","White-faced Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"216","Arborophila javanica","Chestnut-bellied Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"221","Arborophila rubrirostris","Red-billed Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"217","Arborophila hyperythra","Bornean Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"222","Arborophila ardens","Hainan Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"31507","Arborophila chloropus","Green-legged Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"1016794","Arborophila tonkinensis","Tonkin Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"1016787","Arborophila charltonii","Chestnut-necklaced Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"1016790","Arborophila graydoni","Sabah Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"1016852","Rhizothera longirostris","Long-billed Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"1016853","Rhizothera dulitensis","Dulit Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"193","Melanoperdix niger","Black Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"227","Haematortyx sanguiniceps","Crimson-headed Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"226","Caloperdix oculeus","Ferruginous Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"232","Galloperdix spadicea","Red Spurfowl","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"233","Galloperdix lunulata","Painted Spurfowl","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"234","Galloperdix bicalcarata","Sri Lanka Spurfowl","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"284","Afropavo congensis","Congo Peafowl","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"285","Pavo cristatus","Indian Peafowl","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"286","Pavo muticus","Green Peafowl","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","EN"
"112638","Argusianus argus","Great Argus","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"282","Rheinardia ocellata","Crested Argus","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","EN"
"281","Polyplectron napoleonis","Palawan Peacock-pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"279","Polyplectron malacense","Malay Peacock-pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"280","Polyplectron schleiermacheri","Bornean Peacock-pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","EN"
"277","Polyplectron germaini","Germain's Peacock-pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"32404","Polyplectron katsumatae","Hainan Peacock-pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","EN"
"32657","Polyplectron bicalcaratum","Grey Peacock-pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"276","Polyplectron inopinatum","Mountain Peacock-pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","VU"
"275","Polyplectron chalcurum","Bronze-tailed Peacock-pheasant","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"192","Margaroperdix madagarensis","Madagascar Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"194","Coturnix coturnix","Common Quail","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"195","Coturnix japonica","Japanese Quail","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"198","Coturnix coromandelica","Rain Quail","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"199","Coturnix delegorguei","Harlequin Quail","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"196","Coturnix pectoralis","Stubble Quail","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"197","Coturnix novaezelandiae","New Zealand Quail","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","EX"
"200","Synoicus ypsilophorus","Brown Quail","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"202","Synoicus chinensis","Asian Blue Quail","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"201","Synoicus adansonii","African Blue Quail","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"203","Anurophasis monorthonyx","Snow Mountain Quail","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"132","Tetraogallus caucasicus","Caucasian Snowcock","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"133","Tetraogallus caspius","Caspian Snowcock","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"136","Tetraogallus himalayensis","Himalayan Snowcock","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"134","Tetraogallus tibetanus","Tibetan Snowcock","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"135","Tetraogallus altaicus","Altai Snowcock","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"139","Alectoris graeca","Rock Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"140","Alectoris chukar","Chukar","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"142","Alectoris magna","Przevalski's Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"141","Alectoris philbyi","Philby's Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"143","Alectoris barbara","Barbary Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"144","Alectoris rufa","Red-legged Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"145","Alectoris melanocephala","Arabian Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"129","Lerwa lerwa","Snow Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"130","Ammoperdix griseogularis","See-see Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"131","Ammoperdix heyi","Sand Partridge","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"204","Perdicula asiatica","Jungle Bush-quail","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"205","Perdicula argoondah","Rock Bush-quail","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"206","Perdicula erythrorhyncha","Painted Bush-quail","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"207","Perdicula manipurensis","Manipur Bush-quail","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","EN"
"235","Ophrysia superciliosa","Himalayan Quail","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","CR"
"164","Pternistis hartlaubi","Hartlaub's Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"165","Pternistis bicalcaratus","Double-spurred Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"167","Pternistis icterorhynchus","Heuglin's Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"166","Pternistis clappertoni","Clapperton's Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"168","Pternistis harwoodi","Harwood's Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","NT"
"169","Pternistis adspersus","Red-billed Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"170","Pternistis capensis","Cape Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"172","Pternistis natalensis","Natal Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"171","Pternistis hildebrandti","Hildebrandt's Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"173","Pternistis ahantensis","Ahanta Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"174","Pternistis squamatus","Scaly Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"175","Pternistis griseostriatus","Grey-striped Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"176","Pternistis leucoscepus","Yellow-necked Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"177","Pternistis rufopictus","Grey-breasted Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"178","Pternistis afer","Red-necked Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"179","Pternistis swainsonii","Swainson's Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"184","Pternistis jacksoni","Jackson's Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"183","Pternistis nobilis","Handsome Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","LC"
"185","Pternistis camerunensis","Mount Cameroon Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","EN"
"186","Pternistis swierstrai","Swierstra's Francolin","Phasianidae (Pheasants, Partridges, Turkeys, Grouse)","EN"
