"SpcRecID","Scientific name","English name","Family","Global IUCN Red List Category"
"1795","Hemiprocne mystacea","Moustached Treeswift","Hemiprocnidae (Treeswifts)","LC"
"1744","Telacanthura ussheri","Mottled Spinetail","Apodidae (Swifts)","LC"
"1747","Rhaphidura sabini","Sabine's Spinetail","Apodidae (Swifts)","LC"
"1752","Hirundapus giganteus","Brown-backed Needletail","Apodidae (Swifts)","LC"
"1709","Collocalia troglodytes","Pygmy Swiftlet","Apodidae (Swifts)","LC"
"1706","Hydrochous gigas","Waterfall Swift","Apodidae (Swifts)","NT"
"1722","Aerodramus papuensis","Papuan Swiftlet","Apodidae (Swifts)","DD"
"1710","Aerodramus elaphrus","Seychelles Swiftlet","Apodidae (Swifts)","VU"
"1099012","Schoutedenapus myoptilus","Scarce Swift","Apodidae (Swifts)","LC"
"1773","Tachymarptis melba","Alpine Swift","Apodidae (Swifts)","LC"
"1774","Tachymarptis aequatorialis","Mottled Swift","Apodidae (Swifts)","LC"
"112637","Apus horus","Horus Swift","Apodidae (Swifts)","LC"
"1777","Apus unicolor","Plain Swift","Apodidae (Swifts)","LC"
"1776","Apus apus","Common Swift","Apodidae (Swifts)","LC"
"1921","Polytmus guainumbi","White-tailed Goldenthroat","Trochilidae (Hummingbirds)","LC"
"1850","Anthracothorax viridigula","Green-throated Mango","Trochilidae (Hummingbirds)","LC"
"1920","Leucochloris albicollis","White-throated Hummingbird","Trochilidae (Hummingbirds)","LC"
"1319","Opisthocomus hoazin","Hoatzin","Opisthocomidae (Hoatzin)","LC"
"1320","Crotophaga major","Greater Ani","Cuculidae (Cuckoos)","LC"
"1321","Crotophaga ani","Smooth-billed Ani","Cuculidae (Cuckoos)","LC"
"1322","Crotophaga sulcirostris","Groove-billed Ani","Cuculidae (Cuckoos)","LC"
"1323","Guira guira","Guira Cuckoo","Cuculidae (Cuckoos)","LC"
"1291","Centropus anselli","Gabon Coucal","Cuculidae (Cuckoos)","LC"
"1290","Centropus leucogaster","Black-throated Coucal","Cuculidae (Cuckoos)","LC"
"1295","Centropus senegalensis","Senegal Coucal","Cuculidae (Cuckoos)","LC"
"1293","Centropus monachus","Blue-headed Coucal","Cuculidae (Cuckoos)","LC"
"1294","Centropus cupreicaudus","Coppery-tailed Coucal","Cuculidae (Cuckoos)","LC"
"1296","Centropus superciliosus","White-browed Coucal","Cuculidae (Cuckoos)","LC"
"1284","Centropus nigrorufus","Javan Coucal","Cuculidae (Cuckoos)","VU"
"1282","Centropus sinensis","Greater Coucal","Cuculidae (Cuckoos)","LC"
"1286","Centropus toulou","Madagascar Coucal","Cuculidae (Cuckoos)","LC"
"1287","Centropus grillii","Black Coucal","Cuculidae (Cuckoos)","LC"
"1288","Centropus bengalensis","Lesser Coucal","Cuculidae (Cuckoos)","LC"
"1276","Centropus phasianinus","Pheasant Coucal","Cuculidae (Cuckoos)","LC"
"1016525","Ceuthmochares aereus","Chattering Yellowbill","Cuculidae (Cuckoos)","LC"
"1016528","Ceuthmochares australis","Whistling Yellowbill","Cuculidae (Cuckoos)","LC"
"1193","Clamator levaillantii","Levaillant's Cuckoo","Cuculidae (Cuckoos)","LC"
"2800","Podica senegalensis","African Finfoot","Heliornithidae (Finfoots)","LC"
"2801","Heliopais personatus","Masked Finfoot","Heliornithidae (Finfoots)","EN"
"2802","Heliornis fulica","Sungrebe","Heliornithidae (Finfoots)","LC"
"2809","Sarothrura pulchra","White-spotted Flufftail","Rallidae (Rails, Gallinules, Coots)","LC"
"2810","Sarothrura elegans","Buff-spotted Flufftail","Rallidae (Rails, Gallinules, Coots)","LC"
"2811","Sarothrura rufa","Red-chested Flufftail","Rallidae (Rails, Gallinules, Coots)","LC"
"2812","Sarothrura lugens","Chestnut-headed Flufftail","Rallidae (Rails, Gallinules, Coots)","LC"
"2813","Sarothrura boehmi","Streaky-breasted Flufftail","Rallidae (Rails, Gallinules, Coots)","LC"
"2814","Sarothrura affinis","Striped Flufftail","Rallidae (Rails, Gallinules, Coots)","LC"
"2815","Sarothrura insularis","Madagascar Flufftail","Rallidae (Rails, Gallinules, Coots)","LC"
"2817","Sarothrura watersi","Slender-billed Flufftail","Rallidae (Rails, Gallinules, Coots)","EN"
"2818","Himantornis haematopus","Nkulengu Rail","Rallidae (Rails, Gallinules, Coots)","LC"
"2819","Canirallus oculeus","Grey-throated Rail","Rallidae (Rails, Gallinules, Coots)","LC"
"2820","Mentocrex kioloides","Madagascar Wood-rail","Rallidae (Rails, Gallinules, Coots)","LC"
